year,level,age,sex,prob
2014,1,7,F,265.15566120530605
2014,1,7,M,429.4569069627514
2014,1,8,F,269.9500056442099
2014,1,8,M,442.5222631453072
2014,1,9,F,280.6956649838954
2014,1,9,M,475.61941118362114
2014,1,10,F,320.6074064568351
2014,1,10,M,477.671618954488
2014,1,11,F,320.4537035218032
2014,1,11,M,484.1651607584171
2014,1,12,F,341.6773150554897
2014,1,12,M,499.6956707920524
2014,1,13,F,348.4722166404752
2014,1,13,M,535.17257053262
2014,1,14,F,375.1919022801144
2014,1,14,M,547.7529085773831
2014,1,15,F,391.3861873234639
2014,1,15,M,535.9535785182339
2014,1,16,F,400.6315347905652
2014,1,16,M,502.73389359676764
2014,1,17,F,407.5157308710942
2014,1,17,M,553.5553699408149
2014,1,18,F,421.1995638198795
2014,1,18,M,525.661158594967
2014,1,19,F,431.373349231502
2014,1,19,M,497.65215689005527
2014,1,20,F,440.79206845232534
2014,1,20,M,526.736779085338
2014,1,21,F,449.8820595973802
2014,1,21,M,490.18252655083677
2014,1,22,F,470.87107689016915
2014,1,22,M,522.9198134756558
2014,1,23,F,460.66018051498776
2014,1,23,M,531.7393233489456
2014,1,24,F,479.6975564581959
2014,1,24,M,551.5658134234102
2014,1,25,F,485.16432306226034
2014,1,25,M,561.2558158712376
2014,1,26,F,471.9573050833327
2014,1,26,M,563.0694595773931
2014,1,27,F,478.39867754044684
2014,1,27,M,570.0814571158026
2014,1,28,F,479.6696911644381
2014,1,28,M,599.9560776644356
2014,1,29,F,501.1006343117193
2014,1,29,M,580.3497657834002
2014,1,30,F,505.04650093994786
2014,1,30,M,599.8553060293041
2014,1,31,F,514.5014423440421
2014,1,31,M,592.2026631402581
2014,1,32,F,529.087348753623
2014,1,32,M,571.5037605256333
2014,1,33,F,508.59292161791444
2014,1,33,M,532.2575656587089
2014,1,34,F,501.85920575517935
2014,1,34,M,523.3395640088917
2014,1,35,F,499.9774376591941
2014,1,35,M,472.78113312241334
2014,1,36,F,498.93853113361274
2014,1,36,M,445.1495553314577
2014,1,37,F,485.00764950446586
2014,1,37,M,418.31975101476246
2014,1,38,F,488.69415009144063
2014,1,38,M,400.42122159812067
2014,1,39,F,466.09419772935735
2014,1,39,M,356.3805383043712
2014,1,40,F,476.94085265804966
2014,1,40,M,361.64188668450737
2014,1,41,F,469.3876841216006
2014,1,41,M,344.4522484306448
2014,1,42,F,509.5474314960253
2014,1,42,M,336.5707111903216
2014,1,43,F,482.5920500547148
2014,1,43,M,347.3965122298458
2014,1,44,F,485.95355793777026
2014,1,44,M,347.16988649022755
2014,1,45,F,484.69932149134
2014,1,45,M,307.4307276256586
2014,1,46,F,455.1547262893778
2014,1,46,M,295.2370725682085
2014,1,47,F,454.1954322067444
2014,1,47,M,297.8427319678616
2014,1,48,F,482.12709219851
2014,1,48,M,314.78592308191526
2014,1,49,F,504.0504247286892
2014,1,49,M,325.13297185176475
2014,1,50,F,542.3956427123923
2014,1,50,M,320.03732976877063
2014,1,51,F,539.6510150435447
2014,1,51,M,336.1737920794391
2014,1,52,F,504.09509054009663
2014,1,52,M,293.5023413504479
2014,1,53,F,515.2779279065054
2014,1,53,M,304.39715778894015
2014,1,54,F,474.6340831041258
2014,1,54,M,293.87872713806075
2014,1,55,F,498.88817804016577
2014,1,55,M,288.2983914211043
2014,1,56,F,488.2664212077944
2014,1,56,M,267.3985627005686
2014,1,57,F,446.55780648606697
2014,1,57,M,267.64631751570164
2014,1,58,F,455.8427486617442
2014,1,58,M,252.7557291772537
2014,1,59,F,441.33972924314264
2014,1,59,M,269.938880715454
2014,1,60,F,445.66278806963896
2014,1,60,M,238.5040013255104
2014,1,61,F,414.30737351893026
2014,1,61,M,214.07450412648728
2014,1,62,F,407.2465759709914
2014,1,62,M,219.26102560723768
2014,1,63,F,387.4262352869164
2014,1,63,M,203.31357359613835
2014,1,64,F,375.95595856580024
2014,1,64,M,216.35783871761348
2014,1,65,F,382.63065137688443
2014,1,65,M,219.35612440855317
2014,1,66,F,373.6840557046704
2014,1,66,M,200.8909630341629
2014,1,67,F,381.598528683229
2014,1,67,M,210.78024683281734
2014,1,68,F,321.2346827443479
2014,1,68,M,186.28879293062258
2014,1,69,F,279.45146372117756
2014,1,69,M,175.31849196965754
2014,1,70,F,283.47479381853276
2014,1,70,M,155.6609588648673
2014,1,71,F,276.03708505178383
2014,1,71,M,156.3333732988185
2014,1,72,F,250.0204481540485
2014,1,72,M,153.40977717182662
2014,1,73,F,233.85241415739162
2014,1,73,M,120.76902521361792
2014,1,74,F,221.43317507443152
2014,1,74,M,102.63896995718503
2014,1,75,F,206.9750322463631
2014,1,75,M,97.96757917468554
2014,1,76,F,200.8069651022647
2014,1,76,M,87.58386380102426
2014,1,77,F,189.64760182626577
2014,1,77,M,75.40481067570036
2014,1,78,F,184.87421694869434
2014,1,78,M,78.15505126216614
2014,1,79,F,159.94765187156568
2014,1,79,M,66.74318339836846
2014,1,80,F,155.7190736323035
2014,1,80,M,60.484822380100184
2014,1,81,F,156.16295006275058
2014,1,81,M,58.226684933852546
2014,1,82,F,146.93771716098414
2014,1,82,M,62.301850912814075
2014,1,83,F,141.16006010135132
2014,1,83,M,51.803909959910804
2014,1,84,F,134.414227488817
2014,1,84,M,47.91342398273419
2014,1,85,F,122.77634951128657
2014,1,85,M,36.370248328900416
2014,1,86,F,115.63058550177254
2014,1,86,M,35.455506785897555
2014,1,87,F,116.65617490375975
2014,1,87,M,29.28093288936245
2014,1,88,F,102.9212515148631
2014,1,88,M,21.897521140704168
2014,1,89,F,66.27978060766543
2014,1,89,M,19.274591513655814
2014,1,90,F,72.68285058488013
2014,1,90,M,17.314126763666184
2014,1,91,F,74.23684530041152
2014,1,91,M,13.505684049849664
2014,1,92,F,59.747634611720216
2014,1,92,M,9.708178290320523
2014,1,93,F,35.81197203751708
2014,1,93,M,6.251599616073395
2014,1,94,F,32.48025755012452
2014,1,94,M,3.386070054970335
2014,1,95,F,18.97814798686728
2014,1,95,M,2.1290166173277902
2014,1,96,F,15.470108334102102
2014,1,96,M,1.8619630021823053
2014,1,97,F,13.323235636857627
2014,1,97,M,0.07679580388395091
2014,1,98,F,9.127609526404235
2014,1,98,M,0.7230594419945668
2014,1,99,F,5.247690209277688
2014,1,99,M,0.1750220056707662
2014,1,100,F,11.362751089642716
2014,1,100,M,0.1133908456886702
2014,1,101,F,5.547450559272489
2014,1,101,M,1.0490799327639897
2014,1,102,F,4.464787186433693
2014,1,102,M,0.9493748584454685
2014,1,103,F,2.2449557373524156
2014,1,103,M,0.6326555704841955
2014,1,104,F,0.341070725388691
2014,1,104,M,0.0
2014,1,105,F,2.2447335463618927
2014,1,105,M,0.0
2014,1,106,F,0.6538842223715913
2014,1,106,M,0.0
2014,1,107,F,0.0
2014,1,107,M,0.0
2014,1,108,F,0.0
2014,1,108,M,0.0
2014,1,109,F,0.0
2014,1,109,M,0.0
2014,1,110,F,0.0
2014,1,110,M,0.0
2014,2,0,F,0.0
2014,2,0,M,0.0
2014,2,1,F,0.0
2014,2,1,M,0.0
2014,2,2,F,0.0
2014,2,2,M,0.0
2014,2,3,F,35.30073785067287
2014,2,3,M,86.90121546123034
2014,2,4,F,41.99133734378929
2014,2,4,M,104.306125018676
2014,2,5,F,57.73607426427164
2014,2,5,M,112.01855328303752
2014,2,6,F,79.86079117156697
2014,2,6,M,139.0201667763372
2014,2,7,F,90.76222510854019
2014,2,7,M,148.15954861904532
2014,2,8,F,88.31147587691353
2014,2,8,M,159.3193709048162
2014,2,9,F,99.95747585455912
2014,2,9,M,183.4528861302423
2014,2,10,F,108.20351649666958
2014,2,10,M,169.81797801623375
2014,2,11,F,115.89545123819178
2014,2,11,M,166.5884267956957
2014,2,12,F,124.74730391457166
2014,2,12,M,190.48938469507527
2014,2,13,F,125.17411123520742
2014,2,13,M,194.34447929757664
2014,2,14,F,139.56077908493162
2014,2,14,M,203.4754050918871
2014,2,15,F,151.44208770139969
2014,2,15,M,191.71708165444102
2014,2,16,F,142.18166693064592
2014,2,16,M,206.06923607981028
2014,2,17,F,140.68367478139328
2014,2,17,M,214.2970164184927
2014,2,18,F,156.3286079805535
2014,2,18,M,200.19043295695798
2014,2,19,F,169.96135699605054
2014,2,19,M,198.51735210730823
2014,2,20,F,161.1773360989432
2014,2,20,M,195.01288711482482
2014,2,21,F,178.35860799298814
2014,2,21,M,196.80995508461712
2014,2,22,F,176.41293638246486
2014,2,22,M,203.3319484559076
2014,2,23,F,180.07491504244638
2014,2,23,M,204.39367745446154
2014,2,24,F,202.19165035505128
2014,2,24,M,213.18061175623743
2014,2,25,F,180.82828901474454
2014,2,25,M,229.19287031014335
2014,2,26,F,174.39821822622307
2014,2,26,M,235.5679938769259
2014,2,27,F,197.57869375307268
2014,2,27,M,225.8146209825538
2014,2,28,F,200.6699873270502
2014,2,28,M,237.8977106545803
2014,2,29,F,212.35597476292958
2014,2,29,M,222.56427548867575
2014,2,30,F,220.23266360955665
2014,2,30,M,241.34966603969133
2014,2,31,F,229.52022760528
2014,2,31,M,229.9764157163104
2014,2,32,F,226.10962355350765
2014,2,32,M,228.21786274062265
2014,2,33,F,216.70508502058803
2014,2,33,M,210.47349484264456
2014,2,34,F,215.67059274191683
2014,2,34,M,206.9842068800878
2014,2,35,F,211.22715641038377
2014,2,35,M,173.55927134382523
2014,2,36,F,209.78666192140167
2014,2,36,M,171.36508780987347
2014,2,37,F,219.03769307116502
2014,2,37,M,150.51081970332854
2014,2,38,F,216.24577229031203
2014,2,38,M,160.5241644260984
2014,2,39,F,212.85633503550974
2014,2,39,M,133.69618044745613
2014,2,40,F,218.25557063976967
2014,2,40,M,143.55291904755074
2014,2,41,F,185.40520125308865
2014,2,41,M,126.2026115814555
2014,2,42,F,227.5663179660241
2014,2,42,M,118.5025472898592
2014,2,43,F,219.9096901468562
2014,2,43,M,142.20904605816972
2014,2,44,F,227.0931912412293
2014,2,44,M,140.4283301408609
2014,2,45,F,204.36096606506635
2014,2,45,M,101.05011663514635
2014,2,46,F,209.31527967541732
2014,2,46,M,106.9853970183559
2014,2,47,F,192.70434183487768
2014,2,47,M,106.76585241954623
2014,2,48,F,214.49681589931888
2014,2,48,M,104.06077850678612
2014,2,49,F,223.939692458813
2014,2,49,M,120.6436150435061
2014,2,50,F,246.5361969288184
2014,2,50,M,119.13818212528277
2014,2,51,F,234.63830321533698
2014,2,51,M,121.91651760282987
2014,2,52,F,230.62423512430996
2014,2,52,M,97.3789409760616
2014,2,53,F,229.2147030211596
2014,2,53,M,108.49472561306247
2014,2,54,F,206.98922561553144
2014,2,54,M,102.6746654480984
2014,2,55,F,218.46171033266242
2014,2,55,M,96.87335692661796
2014,2,56,F,221.8299372550746
2014,2,56,M,83.738149860595
2014,2,57,F,193.00250986394647
2014,2,57,M,86.81927352455223
2014,2,58,F,205.66195632335746
2014,2,58,M,85.0756267270198
2014,2,59,F,211.1060001939489
2014,2,59,M,81.2962022567554
2014,2,60,F,198.41582232420168
2014,2,60,M,81.02130400758296
2014,2,61,F,185.38119827780116
2014,2,61,M,63.95513061904298
2014,2,62,F,173.97627450724247
2014,2,62,M,68.72205521838049
2014,2,63,F,175.62192866031197
2014,2,63,M,62.91162568993672
2014,2,64,F,159.8032646294515
2014,2,64,M,60.12045553236877
2014,2,65,F,164.8420086704855
2014,2,65,M,71.01361055124603
2014,2,66,F,158.97382186267873
2014,2,66,M,63.852704300496995
2014,2,67,F,156.84070309409668
2014,2,67,M,60.602568377062504
2014,2,68,F,139.40172655587406
2014,2,68,M,49.95278665614332
2014,2,69,F,118.35391825781261
2014,2,69,M,47.522717318720076
2014,2,70,F,118.38398837097897
2014,2,70,M,43.95094058380146
2014,2,71,F,105.62514249968581
2014,2,71,M,43.114995618221236
2014,2,72,F,104.16940243094737
2014,2,72,M,39.92225484039794
2014,2,73,F,92.64602454701871
2014,2,73,M,27.333829183759935
2014,2,74,F,91.95325517875705
2014,2,74,M,24.030349536559086
2014,2,75,F,93.4882328219605
2014,2,75,M,24.885613945673217
2014,2,76,F,86.33784834861846
2014,2,76,M,19.084162050961503
2014,2,77,F,72.96311575719152
2014,2,77,M,19.84259103638976
2014,2,78,F,67.94326413935822
2014,2,78,M,18.586809688203893
2014,2,79,F,62.18508174482775
2014,2,79,M,15.806114780831544
2014,2,80,F,60.287612827635186
2014,2,80,M,14.065890377281246
2014,2,81,F,55.66505299796754
2014,2,81,M,12.414683693490906
2014,2,82,F,56.23783625982039
2014,2,82,M,14.961680527393831
2014,2,83,F,54.590445077304686
2014,2,83,M,12.34206917759119
2014,2,84,F,44.46003329143267
2014,2,84,M,12.143749425155203
2014,2,85,F,42.95949838624009
2014,2,85,M,7.293957729680865
2014,2,86,F,45.835904441865814
2014,2,86,M,8.009779426473555
2014,2,87,F,37.389186456926346
2014,2,87,M,6.404274628318932
2014,2,88,F,36.92637022867924
2014,2,88,M,5.379781718802733
2014,2,89,F,23.890636466249802
2014,2,89,M,5.1718767400417125
2014,2,90,F,24.371706516819327
2014,2,90,M,2.856154008656868
2014,2,91,F,23.47010004422215
2014,2,91,M,2.157068951866951
2014,2,92,F,22.299351504611682
2014,2,92,M,1.1828790289215474
2014,2,93,F,13.373722799281149
2014,2,93,M,0.7468652318444778
2014,2,94,F,12.92279131867854
2014,2,94,M,0.25044853435786496
2014,2,95,F,7.3316443541264995
2014,2,95,M,0.3742251708066354
2014,2,96,F,4.249172512345386
2014,2,96,M,0.13177518687394052
2014,2,97,F,3.5731783732002453
2014,2,97,M,0.0035922426021307574
2014,2,98,F,3.7924646188750084
2014,2,98,M,0.05321727880727012
2014,2,99,F,1.12929808307681
2014,2,99,M,0.009620366324817997
2014,2,100,F,3.5253222577708905
2014,2,100,M,0.005403942420908692
2014,2,101,F,1.0521028074637724
2014,2,101,M,0.14497474673097166
2014,2,102,F,1.464947367609272
2014,2,102,M,0.1772585825521107
2014,2,103,F,1.0844111292324186
2014,2,103,M,0.11031366784265917
2014,2,104,F,0.02407794989445644
2014,2,104,M,0.0
2014,2,105,F,0.46812574764188997
2014,2,105,M,0.0
2014,2,106,F,0.19842741540498543
2014,2,106,M,0.0
2014,2,107,F,0.0
2014,2,107,M,0.0
2014,2,108,F,0.0
2014,2,108,M,0.0
2014,2,109,F,0.0
2014,2,109,M,0.0
2014,2,110,F,0.0
2014,2,110,M,0.0
2015,0,0,F,0.0
2015,0,0,M,0.0
2015,0,1,F,0.0
2015,0,1,M,0.0
2015,0,2,F,0.0
2015,0,2,M,0.0
2015,0,3,F,124.17780668242818
2015,0,3,M,258.41186055894417
2015,0,4,F,129.2315160220874
2015,0,4,M,202.11015793260464
2015,0,5,F,172.22510446413622
2015,0,5,M,265.06418513290737
2015,0,6,F,197.62961199176664
2015,0,6,M,294.2861274239716
2015,0,7,F,254.1502529381984
2015,0,7,M,326.7484056720112
2015,0,8,F,254.53377479923074
2015,0,8,M,358.9950584778929
2015,0,9,F,265.5615720847719
2015,0,9,M,378.342077105905
2015,0,10,F,249.6722466246769
2015,0,10,M,368.0002088293855
2015,0,11,F,283.2839696250356
2015,0,11,M,380.4574063300655
2015,0,12,F,287.61923959755114
2015,0,12,M,384.0137247467141
2015,0,13,F,286.1547237314451
2015,0,13,M,386.07681098531793
2015,0,14,F,287.08899751215097
2015,0,14,M,418.78362721345917
2015,0,15,F,309.3488040394419
2015,0,15,M,380.90194464407534
2015,0,16,F,289.60637606358847
2015,0,16,M,399.97981210737385
2015,0,17,F,304.69447955643494
2015,0,17,M,359.1592848497416
2015,0,18,F,313.53335373914695
2015,0,18,M,406.13779985866375
2015,0,19,F,320.1302177488597
2015,0,19,M,397.4113456670371
2015,0,20,F,322.6554075435468
2015,0,20,M,357.79588455864996
2015,0,21,F,298.55845112473986
2015,0,21,M,360.79168325621885
2015,0,22,F,317.61773858761717
2015,0,22,M,349.59636236550335
2015,0,23,F,331.1967891521857
2015,0,23,M,365.4489326824518
2015,0,24,F,307.2061275971268
2015,0,24,M,387.77609174339756
2015,0,25,F,334.52327135460416
2015,0,25,M,406.8903925436086
2015,0,26,F,332.7867395032839
2015,0,26,M,383.8868890673945
2015,0,27,F,329.4566990879644
2015,0,27,M,388.5412811242543
2015,0,28,F,335.8060131123208
2015,0,28,M,391.5293433274656
2015,0,29,F,317.7454638755539
2015,0,29,M,413.2124350273289
2015,0,30,F,335.6565635441663
2015,0,30,M,412.3463944521376
2015,0,31,F,306.5319211190281
2015,0,31,M,403.07135203820593
2015,0,32,F,335.07999410353165
2015,0,32,M,405.81630424374544
2015,0,33,F,349.4779779413464
2015,0,33,M,435.1301462964176
2015,0,34,F,337.05490231452865
2015,0,34,M,378.30140342169415
2015,0,35,F,301.7540738230573
2015,0,35,M,378.3771103203645
2015,0,36,F,313.71971413472016
2015,0,36,M,347.4988103737418
2015,0,37,F,321.0140253205419
2015,0,37,M,335.51741033342
2015,0,38,F,322.9613372756463
2015,0,38,M,298.8488768151576
2015,0,39,F,303.89393955006386
2015,0,39,M,282.36131465381317
2015,0,40,F,285.0651837265978
2015,0,40,M,277.79608319105307
2015,0,41,F,298.8389378436167
2015,0,41,M,275.6863327988076
2015,0,42,F,305.91745828076824
2015,0,42,M,260.7189128928052
2015,0,43,F,322.45865898872586
2015,0,43,M,269.0970143656554
2015,0,44,F,296.0097831897527
2015,0,44,M,253.34696446155633
2015,0,45,F,305.7492839518604
2015,0,45,M,256.72060863645623
2015,0,46,F,308.80692655172794
2015,0,46,M,246.7474466988137
2015,0,47,F,279.16118447883775
2015,0,47,M,212.68568918268917
2015,0,48,F,292.8525510279075
2015,0,48,M,251.40479973257834
2015,0,49,F,303.05086615011123
2015,0,49,M,247.08656361733173
2015,0,50,F,313.11834870329153
2015,0,50,M,270.18206468600437
2015,0,51,F,330.6061587667184
2015,0,51,M,243.1053012206172
2015,0,52,F,334.4094415074826
2015,0,52,M,288.4936571009812
2015,0,53,F,317.12573222433434
2015,0,53,M,269.02506040570466
2015,0,54,F,318.264740580562
2015,0,54,M,260.3755053479702
2015,0,55,F,304.6592890977748
2015,0,55,M,259.25508974794724
2015,0,56,F,303.1752824522849
2015,0,56,M,246.88600941396297
2015,0,57,F,314.165755428945
2015,0,57,M,226.82301536978545
2015,0,58,F,301.1281104880116
2015,0,58,M,227.48429076135594
2015,0,59,F,264.4346142640602
2015,0,59,M,229.51946283648675
2015,0,60,F,264.42855956674447
2015,0,60,M,228.659391098595
2015,0,61,F,279.1650245615774
2015,0,61,M,226.71770408239487
2015,0,62,F,257.3083676930565
2015,0,62,M,199.1387025382277
2015,0,63,F,262.4681601029535
2015,0,63,M,211.70043730732658
2015,0,64,F,245.5947664363534
2015,0,64,M,198.34641404687997
2015,0,65,F,239.08917342092923
2015,0,65,M,203.27803781024005
2015,0,66,F,258.8254459613145
2015,0,66,M,194.77584178568804
2015,0,67,F,252.820869796372
2015,0,67,M,190.4185185050441
2015,0,68,F,243.5960481707991
2015,0,68,M,212.77915314765042
2015,0,69,F,197.56866994554449
2015,0,69,M,186.51246471958396
2015,0,70,F,184.90771524482383
2015,0,70,M,177.25370870976903
2015,0,71,F,173.36185359088495
2015,0,71,M,175.85090652005755
2015,0,72,F,187.858540573086
2015,0,72,M,184.64074890902424
2015,0,73,F,173.3303888829845
2015,0,73,M,181.63014319339007
2015,0,74,F,150.98714528718637
2015,0,74,M,137.6789943771977
2015,0,75,F,155.77738773203015
2015,0,75,M,137.50025511080048
2015,0,76,F,142.98783000379473
2015,0,76,M,126.17438899161272
2015,0,77,F,133.60699983958048
2015,0,77,M,124.03525275252588
2015,0,78,F,117.82464962810577
2015,0,78,M,106.04788593953464
2015,0,79,F,120.78488817409969
2015,0,79,M,95.35067600420761
2015,0,80,F,119.18867896236809
2015,0,80,M,98.88542180341229
2015,0,81,F,106.62014674256388
2015,0,81,M,79.92473734352495
2015,0,82,F,109.78822664917912
2015,0,82,M,91.26586081586717
2015,0,83,F,101.79557365455011
2015,0,83,M,78.08735821771124
2015,0,84,F,105.92672987057051
2015,0,84,M,74.11823585282902
2015,0,85,F,92.9066015166937
2015,0,85,M,68.0527104900058
2015,0,86,F,97.9208579484472
2015,0,86,M,50.00706643902611
2015,0,87,F,87.92414517679899
2015,0,87,M,55.26362831513712
2015,0,88,F,80.30315585065001
2015,0,88,M,40.115548467737305
2015,0,89,F,72.76140450424047
2015,0,89,M,43.51184105578686
2015,0,90,F,50.32914286919344
2015,0,90,M,25.626782579069662
2015,0,91,F,50.80459796996378
2015,0,91,M,28.34314834311498
2015,0,92,F,49.42340004430555
2015,0,92,M,19.285891663004723
2015,0,93,F,44.6008444065777
2015,0,93,M,13.251652965671553
2015,0,94,F,26.831103731409513
2015,0,94,M,12.375085087781448
2015,0,95,F,19.6161297677511
2015,0,95,M,7.969450587443422
2015,0,96,F,10.40640032653926
2015,0,96,M,3.8942168402466493
2015,0,97,F,12.105096374795938
2015,0,97,M,3.9037238191092825
2015,0,98,F,8.222973781120317
2015,0,98,M,0.9545648328440713
2015,0,99,F,4.975683510988561
2015,0,99,M,0.6534065594124003
2015,0,100,F,10.415398447403046
2015,0,100,M,1.2542861142665804
2015,0,101,F,7.7200886769569
2015,0,101,M,0.9410614955358827
2015,0,102,F,3.025888802365186
2015,0,102,M,1.6336981180531858
2015,0,103,F,2.324460311456509
2015,0,103,M,0.9772492814942584
2015,0,104,F,0.605223132233596
2015,0,104,M,0.0
2015,0,105,F,0.6435407768076066
2015,0,105,M,0.0
2015,0,106,F,2.2052078944930504
2015,0,106,M,0.0
2015,0,107,F,0.0
2015,0,107,M,0.0
2015,0,108,F,0.0
2015,0,108,M,0.0
2015,0,109,F,0.0
2015,0,109,M,0.0
2015,0,110,F,0.0
2015,0,110,M,0.0
2015,1,0,F,0.0
2015,1,0,M,0.0
2015,1,1,F,0.0
2015,1,1,M,0.0
2015,1,2,F,0.0
2015,1,2,M,0.0
2015,1,3,F,125.68231119071551
2015,1,3,M,313.75165733096577
2015,1,4,F,143.39835984342238
2015,1,4,M,254.34581832315658
2015,1,5,F,174.2270570905833
2015,1,5,M,331.2134789400872
2015,1,6,F,216.26290702918232
2015,1,6,M,364.75273961799707
2015,1,7,F,283.5057848651279
2015,1,7,M,427.36429805789174
2015,1,8,F,296.4012906866495
2015,1,8,M,463.9447914573181
2015,1,9,F,297.7018301492016
2015,1,9,M,474.49310542229045
2015,1,10,F,308.5376781125097
2015,1,10,M,498.8701094422783
2015,1,11,F,331.5830469561554
2015,1,11,M,492.5488063243365
2015,1,12,F,334.4278537288636
2015,1,12,M,500.8662999642681
2015,1,13,F,353.4913971766051
2015,1,13,M,505.10440248374255
2015,1,14,F,356.50672573736733
2015,1,14,M,541.7955885558548
2015,1,15,F,388.02996339345856
2015,1,15,M,545.7502467833344
2015,1,16,F,393.35652307889336
2015,1,16,M,531.6848786947718
2015,1,17,F,402.91441683566296
2015,1,17,M,497.16705950093626
2015,1,18,F,408.41285901489255
2015,1,18,M,549.4027845295636
2015,1,19,F,425.8459004950444
2015,1,19,M,521.5057790696727
2015,1,20,F,432.93647218667223
2015,1,20,M,498.1636028755268
2015,1,21,F,430.8365897988404
2015,1,21,M,517.4770238792205
2015,1,22,F,444.01837286504815
2015,1,22,M,492.4405268635893
2015,1,23,F,464.3512974959335
2015,1,23,M,519.3893376616369
2015,1,24,F,455.94789312356096
2015,1,24,M,525.2894262551916
2015,1,25,F,483.5516578725602
2015,1,25,M,546.3329549458336
2015,1,26,F,479.96215344951077
2015,1,26,M,544.8554636427841
2015,1,27,F,463.9425912152704
2015,1,27,M,557.7873708505844
2015,1,28,F,475.0852012473597
2015,1,28,M,558.855033037405
2015,1,29,F,483.4966863486221
2015,1,29,M,596.5545396872354
2015,1,30,F,497.24057904690835
2015,1,30,M,575.5832785051001
2015,1,31,F,508.1260233469399
2015,1,31,M,600.078310129765
2015,1,32,F,520.8888269261302
2015,1,32,M,581.9376162064083
2015,1,33,F,533.4241157314957
2015,1,33,M,567.7863676542529
2015,1,34,F,519.6528477964393
2015,1,34,M,522.5776486689617
2015,1,35,F,505.374348500343
2015,1,35,M,522.8904941054208
2015,1,36,F,505.31041968289645
2015,1,36,M,468.0289699367358
2015,1,37,F,507.6477747234531
2015,1,37,M,448.3641411090953
2015,1,38,F,497.61822259802125
2015,1,38,M,420.74192214255913
2015,1,39,F,497.9654128236191
2015,1,39,M,401.1155619918634
2015,1,40,F,470.6480016530262
2015,1,40,M,356.2412708662813
2015,1,41,F,489.4579921288603
2015,1,41,M,368.09160928388707
2015,1,42,F,478.7058797537881
2015,1,42,M,348.0068879883881
2015,1,43,F,523.4031871897424
2015,1,43,M,338.3766336028136
2015,1,44,F,487.9449715372628
2015,1,44,M,357.6081164432286
2015,1,45,F,501.00980252832227
2015,1,45,M,358.3125954629308
2015,1,46,F,497.02346752379503
2015,1,46,M,317.99210439362747
2015,1,47,F,475.01272119523185
2015,1,47,M,302.14468708237547
2015,1,48,F,472.17497041598546
2015,1,48,M,304.9135251700399
2015,1,49,F,497.5282671579908
2015,1,49,M,324.10488894308935
2015,1,50,F,514.9546236019664
2015,1,50,M,333.59709148272776
2015,1,51,F,553.4749629709908
2015,1,51,M,329.85657230966194
2015,1,52,F,552.1918351526818
2015,1,52,M,346.4966094171418
2015,1,53,F,522.4703993698315
2015,1,53,M,303.8409644992504
2015,1,54,F,529.2404852739585
2015,1,54,M,312.85563753915153
2015,1,55,F,490.3870539991543
2015,1,55,M,308.46153045146866
2015,1,56,F,515.118286308863
2015,1,56,M,299.7534329243902
2015,1,57,F,505.3478506752293
2015,1,57,M,275.47668916815115
2015,1,58,F,463.3068118038511
2015,1,58,M,275.50920007466954
2015,1,59,F,471.48583468461527
2015,1,59,M,261.1794700436885
2015,1,60,F,456.2018318519766
2015,1,60,M,268.57101257534265
2015,1,61,F,458.9583820797028
2015,1,61,M,248.22336974104687
2015,1,62,F,427.58046917510904
2015,1,62,M,213.54913878008824
2015,1,63,F,415.7555315440749
2015,1,63,M,221.35235251438033
2015,1,64,F,392.2054461429257
2015,1,64,M,207.89056420082272
2015,1,65,F,377.4482035746826
2015,1,65,M,225.54505982000367
2015,1,66,F,386.3061912672545
2015,1,66,M,219.82681831727456
2015,1,67,F,379.40376372815354
2015,1,67,M,195.03018876120217
2015,1,68,F,383.22632477536894
2015,1,68,M,214.16169552359946
2015,1,69,F,329.7831541771726
2015,1,69,M,188.16778897350136
2015,1,70,F,289.15808004395984
2015,1,70,M,180.51965565377472
2015,1,71,F,288.0635144895842
2015,1,71,M,154.89488063570255
2015,1,72,F,284.0730267512502
2015,1,72,M,159.1738849443752
2015,1,73,F,252.95932344914695
2015,1,73,M,152.75332857822843
2015,1,74,F,232.8372705713272
2015,1,74,M,121.03105334323892
2015,1,75,F,220.57187592552026
2015,1,75,M,104.78794628521506
2015,1,76,F,202.83831330887068
2015,1,76,M,96.67569820879694
2015,1,77,F,200.21171519923598
2015,1,77,M,86.86084431787623
2015,1,78,F,187.84660084790667
2015,1,78,M,74.09997994121177
2015,1,79,F,183.12406312411645
2015,1,79,M,75.56461658218738
2015,1,80,F,158.23982010483306
2015,1,80,M,64.28442978845659
2015,1,81,F,150.490147043899
2015,1,81,M,58.9314144100436
2015,1,82,F,157.05996404811606
2015,1,82,M,56.12016607421394
2015,1,83,F,142.45044920761083
2015,1,83,M,55.57334254326866
2015,1,84,F,134.48553904835885
2015,1,84,M,47.632031972457206
2015,1,85,F,127.1567380232037
2015,1,85,M,45.12277856610868
2015,1,86,F,118.83689876223144
2015,1,86,M,34.64953860764735
2015,1,87,F,108.11607557685672
2015,1,87,M,30.942974185395723
2015,1,88,F,111.19924832193259
2015,1,88,M,26.941479250137483
2015,1,89,F,95.94938132652996
2015,1,89,M,22.334231665183427
2015,1,90,F,59.72142400110525
