year,age,sex,cost
2016,14,F,5317458.971239022
2016,14,M,7306966.694620421
2016,15,F,5243393.085807493
2016,15,M,7772255.458522407
2016,16,F,5804663.9911952745
2016,16,M,7533954.701176688
2016,17,F,5695093.97914047
2016,17,M,7532534.789940827
2016,18,F,5619553.776600252
2016,18,M,7334489.644362828
2016,19,F,5698460.729696419
2016,19,M,7855817.111014845
2016,20,F,5759766.067895127
2016,20,M,7218072.230376822
2016,21,F,5878298.024788965
2016,21,M,6779462.711762019
2016,22,F,5880974.455722867
2016,22,M,6714689.958425025
2016,23,F,5971610.709411924
2016,23,M,6676756.481325489
2016,24,F,5964035.4904164495
2016,24,M,6649712.687547189
2016,25,F,6010682.476583681
2016,25,M,6661410.603642187
2016,26,F,6470275.478371622
2016,26,M,7053340.7950041955
2016,27,F,6283126.759836225
2016,27,M,6807924.842317596
2016,28,F,5966397.629329406
2016,28,M,6889863.67149337
2016,29,F,6189806.636998205
2016,29,M,6934112.803115737
2016,30,F,6217136.434060784
2016,30,M,7397940.202950104
2016,31,F,6361170.765913728
2016,31,M,7231640.127006148
2016,32,F,6669426.410886117
2016,32,M,7507427.71208608
2016,33,F,6931563.358406507
2016,33,M,7408174.160514507
2016,34,F,7114849.996739473
2016,34,M,7432747.859601659
2016,35,F,6838552.828328548
2016,35,M,6475487.063748445
2016,36,F,6661558.994139603
2016,36,M,6688675.968285294
2016,37,F,6635637.4240807025
2016,37,M,5908688.279223448
2016,38,F,6802349.549407174
2016,38,M,5818183.543692433
2016,39,F,7007464.300033746
2016,39,M,5642918.48709147
2016,40,F,6681910.3819439765
2016,40,M,5281607.90191946
2016,41,F,6406189.012758645
2016,41,M,4831624.462382626
2016,42,F,6861674.173704192
2016,42,M,5084775.803746026
2016,43,F,6521177.666718201
2016,43,M,4622894.8763374975
2016,44,F,7058996.836366298
2016,44,M,4690144.224109015
2016,45,F,6889439.447256567
2016,45,M,4916966.957338033
2016,46,F,7037671.923490791
2016,46,M,4801350.9524559695
2016,47,F,6608445.251469236
2016,47,M,4196930.019837296
2016,48,F,6640954.453992011
2016,48,M,4150465.9421535386
2016,49,F,6460968.718366166
2016,49,M,4374238.904287216
2016,50,F,6813136.822722138
2016,50,M,4380784.096806286
2016,51,F,7226372.079324201
2016,51,M,4894920.566620904
2016,52,F,7504496.164782742
2016,52,M,4585993.844432799
2016,53,F,7633710.756769804
2016,53,M,5173455.430908081
2016,54,F,7162709.421743861
2016,54,M,4408833.751947454
2016,55,F,7296822.560019466
2016,55,M,4486276.424034621
2016,56,F,6613629.302909335
2016,56,M,4428298.225238919
2016,57,F,7132590.790931531
2016,57,M,4362999.775503673
2016,58,F,7109961.25280252
2016,58,M,3955098.8678680295
2016,59,F,6607657.102080592
2016,59,M,3857531.063230748
2016,60,F,6657171.078905396
2016,60,M,3722917.961156701
2016,61,F,6301367.125300554
2016,61,M,3779949.07507182
2016,62,F,6451112.735986884
2016,62,M,3856644.1337455544
2016,63,F,6021121.010541965
2016,63,M,3271143.8579387236
2016,64,F,5538479.725738965
2016,64,M,3466861.4542844472
2016,65,F,5473779.983969418
2016,65,M,3061544.289380605
2016,66,F,5341519.626918835
2016,66,M,3175041.2274542605
2016,67,F,5425434.497669038
2016,67,M,3245157.305479123
2016,68,F,5287656.525067509
2016,68,M,2893800.4174184604
2016,69,F,5011029.595422278
2016,69,M,3254747.927122828
2016,70,F,4524167.394562433
2016,70,M,2842174.5783148194
2016,71,F,3970954.883030288
2016,71,M,2605571.593991537
2016,72,F,3847228.8870535395
2016,72,M,2452356.4522122685
2016,73,F,3849209.2850346705
2016,73,M,2660560.007363432
2016,74,F,3558951.843174373
2016,74,M,2370002.9132652865
2016,75,F,3242497.011568259
2016,75,M,1749577.7753286397
2016,76,F,3087704.776298039
2016,76,M,1585299.1207122933
2016,77,F,2960464.1449690065
2016,77,M,1639750.7532569885
2016,78,F,2822214.7014549538
2016,78,M,1421762.4719137046
2016,79,F,2379669.1025264505
2016,79,M,1246189.592465866
2016,80,F,2328285.7249248032
2016,80,M,1111182.2028323966
2016,81,F,2165827.355216482
2016,81,M,1142517.3543799163
2016,82,F,2107752.564448245
2016,82,M,1105196.9418095355
2016,83,F,1942240.147511572
2016,83,M,939244.0041347002
2016,84,F,1856221.9508384648
2016,84,M,989749.3502409366
2016,85,F,1856408.3742897394
2016,85,M,761998.6191858571
2016,86,F,1754391.0443892418
2016,86,M,779448.9221727536
2016,87,F,1598536.4547038332
2016,87,M,530925.2066606334
2016,88,F,1553659.2488170038
2016,88,M,516719.1083516339
2016,89,F,1442302.0475798713
2016,89,M,366289.09965049924
2016,90,F,1270930.7372725457
2016,90,M,390725.55827002233
2016,91,F,868537.6519281956
2016,91,M,236780.47436132972
2016,92,F,873411.0582663794
2016,92,M,202979.36883046757
2016,93,F,801679.1379340999
2016,93,M,174986.06641612208
2016,94,F,709715.8894761114
2016,94,M,85520.65098048265
2016,95,F,383538.53537879983
2016,95,M,91739.96821504207
2016,96,F,310865.93754540425
2016,96,M,61739.4189195072
2016,97,F,145272.49720740286
2016,97,M,22858.186961599567
2016,98,F,118701.11273981206
2016,98,M,13244.465965550255
2016,99,F,111972.90027726689
2016,99,M,0.0
2016,100,F,207846.75993347663
2016,100,M,18270.64999461444
2016,101,F,109721.46023516593
2016,101,M,12625.157271031272
2016,102,F,65352.61338765128
2016,102,M,0.0
2016,103,F,48896.03527417133
2016,103,M,8652.390715649346
2016,104,F,23209.227637946453
2016,104,M,3958.698836318611
2016,105,F,18374.286148174328
2016,105,M,0.0
2016,106,F,8527.104835128193
2016,106,M,0.0
2016,107,F,4871.4062138474865
2016,107,M,0.0
2016,108,F,0.0
2016,108,M,0.0
2016,109,F,0.0
2016,109,M,0.0
2016,110,F,0.0
2016,110,M,0.0
2017,0,F,0.0
2017,0,M,0.0
2017,1,F,0.0
2017,1,M,0.0
2017,2,F,0.0
2017,2,M,0.0
2017,3,F,2447381.832180694
2017,3,M,4913617.846931719
2017,4,F,2434934.6385043133
2017,4,M,4456829.681946036
2017,5,F,2462862.9854848655
2017,5,M,5249294.476067667
2017,6,F,3117918.116750857
2017,6,M,4890368.7427993985
2017,7,F,3352435.952544564
2017,7,M,5787088.891839759
2017,8,F,3925117.5423107864
2017,8,M,6456025.262354473
2017,9,F,5133530.427033477
2017,9,M,6975295.3065522555
2017,10,F,5005526.909760709
2017,10,M,7416319.5647638235
2017,11,F,5025036.341141614
2017,11,M,7365031.062878359
2017,12,F,5005537.742561015
2017,12,M,7617633.045115595
2017,13,F,5410374.900142859
2017,13,M,7214100.520819719
2017,14,F,5129859.604106087
2017,14,M,7084506.5683344705
2017,15,F,5369397.21130953
2017,15,M,7236401.348588581
2017,16,F,5385621.548104745
2017,16,M,7697599.738094108
2017,17,F,5852532.767401184
2017,17,M,7439980.6377177015
2017,18,F,5765088.3245734675
2017,18,M,7458405.807982437
2017,19,F,5749764.255760535
2017,19,M,7505102.147160637
2017,20,F,5710086.333570914
2017,20,M,7779242.267736673
2017,21,F,5752011.02825884
2017,21,M,7275319.584431565
2017,22,F,5941911.321547737
2017,22,M,6669437.865523251
2017,23,F,5982363.194420127
2017,23,M,6695427.64733555
2017,24,F,5934332.320829034
2017,24,M,6577048.233348434
2017,25,F,5990459.195852472
2017,25,M,6605555.870339235
2017,26,F,6082309.749092443
2017,26,M,6656713.3454002235
2017,27,F,6428741.363182308
2017,27,M,6979628.856103684
2017,28,F,6373356.093844193
2017,28,M,6698639.277344042
2017,29,F,6054460.627899958
2017,29,M,6911735.015332842
2017,30,F,6308315.054369183
2017,30,M,6879227.689409398
2017,31,F,6366859.926588526
2017,31,M,7400893.558084612
2017,32,F,6410797.014886124
2017,32,M,7244363.672218255
2017,33,F,6693057.485107857
2017,33,M,7430837.895259913
2017,34,F,7110943.508935161
2017,34,M,7465842.354570579
2017,35,F,7223806.22811079
2017,35,M,7382923.971296854
2017,36,F,6904805.3984128805
2017,36,M,6535744.996194267
2017,37,F,6812004.769154918
2017,37,M,6647808.5476425085
2017,38,F,6658500.02982689
2017,38,M,6013446.310294984
2017,39,F,6887666.980279277
2017,39,M,5793710.581076254
2017,40,F,7164147.253199034
2017,40,M,5655210.115303179
2017,41,F,6793017.326128506
2017,41,M,5421734.71969921
2017,42,F,6489478.240452264
2017,42,M,4885471.153938676
2017,43,F,7057617.439416238
2017,43,M,5198174.799031121
2017,44,F,6692514.512680979
2017,44,M,4682714.436904291
2017,45,F,7239980.853075927
2017,45,M,4798304.97223249
2017,46,F,6922737.968671225
2017,46,M,5066691.939452281
2017,47,F,7232248.783387728
2017,47,M,4866435.448502122
2017,48,F,6785424.980819036
2017,48,M,4308123.130736998
2017,49,F,6680728.114053417
2017,49,M,4267307.4541634405
2017,50,F,6664864.667988229
2017,50,M,4536377.719303818
2017,51,F,6881318.461114546
2017,51,M,4436703.6740313815
2017,52,F,7322781.20689921
2017,52,M,5049845.094678205
2017,53,F,7756129.604092559
2017,53,M,4802594.2513508415
2017,54,F,7791863.303144362
2017,54,M,5244963.357661071
2017,55,F,7436035.017058132
2017,55,M,4599165.280725489
2017,56,F,7464185.844192181
2017,56,M,4648971.963983878
2017,57,F,6781985.26291417
2017,57,M,4584533.639321323
2017,58,F,7394514.512053509
2017,58,M,4437114.165095729
2017,59,F,7233676.04347516
2017,59,M,4152470.1074350863
2017,60,F,6789955.098331489
2017,60,M,4065053.9260842144
2017,61,F,6693826.559816746
2017,61,M,3800650.889604794
2017,62,F,6522652.295057375
2017,62,M,3722647.300842451
2017,63,F,6569293.397873514
2017,63,M,3946594.688339263
2017,64,F,6138548.862223372
2017,64,M,3377551.9652049867
2017,65,F,5677616.684464767
2017,65,M,3531772.785061695
2017,66,F,5441767.320053003
2017,66,M,3070445.953513839
2017,67,F,5538543.447589344
2017,67,M,3387268.0633645374
2017,68,F,5523283.297455798
2017,68,M,3323196.7750893086
2017,69,F,5312626.703868023
2017,69,M,3004938.3125044894
2017,70,F,4958347.431117341
2017,70,M,3227786.794854643
2017,71,F,4554642.39706548
2017,71,M,2858083.9328481886
2017,72,F,4039667.3985744053
2017,72,M,2564238.8393961196
2017,73,F,3848348.876086841
2017,73,M,2547532.150476208
2017,74,F,3798620.5455595194
2017,74,M,2746087.8607488647
2017,75,F,3524495.495242767
2017,75,M,2406788.242173438
2017,76,F,3204430.5992068416
2017,76,M,1710154.2025619398
2017,77,F,3027412.282329127
2017,77,M,1614373.272340198
2017,78,F,2880590.3570294725
2017,78,M,1736978.0551528523
2017,79,F,2712039.9032727024
2017,79,M,1430069.369873688
2017,80,F,2399467.5385083035
2017,80,M,1266641.6671692561
2017,81,F,2274520.1212286376
2017,81,M,1120005.7464330483
2017,82,F,2131548.831482105
2017,82,M,1135192.0386309081
2017,83,F,2005900.2803708545
2017,83,M,1050911.5628348468
2017,84,F,1948882.2357992833
2017,84,M,896375.9935131959
2017,85,F,1809063.085617282
2017,85,M,905671.5447111252
2017,86,F,1717545.6014074604
2017,86,M,694644.1786793078
2017,87,F,1775607.0265931338
2017,87,M,746823.2170641467
2017,88,F,1530744.8106947688
2017,88,M,522868.7474930973
2017,89,F,1540687.6904181354
2017,89,M,469937.24721750244
2017,90,F,1352314.540152658
2017,90,M,369334.29516660713
2017,91,F,1170950.9046878
2017,91,M,353839.71694616065
2017,92,F,756728.6894970025
2017,92,M,212221.84801506746
2017,93,F,798887.912222422
2017,93,M,191257.64613426354
2017,94,F,648242.180275004
2017,94,M,164591.44483762223
2017,95,F,541954.050468793
2017,95,M,68215.13216040673
2017,96,F,373861.59777549736
2017,96,M,66275.41773356787
2017,97,F,229352.46571423134
2017,97,M,53042.40512321
2017,98,F,140201.17421852046
2017,98,M,17924.880455742663
2017,99,F,111255.35440222677
2017,99,M,8843.989838682795
2017,100,F,182074.17129330727
2017,100,M,16784.231907036097
2017,101,F,144692.81601400682
2017,101,M,8222.646927002037
2017,102,F,82871.44845758745
2017,102,M,12598.758195286231
2017,103,F,37291.45695534519
2017,103,M,0.0
2017,104,F,33384.644045231835
2017,104,M,8848.83922131673
2017,105,F,14046.738802829626
2017,105,M,0.0
2017,106,F,13601.500606002544
2017,106,M,0.0
2017,107,F,0.0
2017,107,M,0.0
2017,108,F,0.0
2017,108,M,0.0
2017,109,F,0.0
2017,109,M,0.0
2017,110,F,0.0
2017,110,M,0.0
2018,0,F,0.0
2018,0,M,0.0
2018,1,F,0.0
2018,1,M,0.0
2018,2,F,0.0
2018,2,M,0.0
2018,3,F,2604945.9654955687
2018,3,M,5218073.756773781
2018,4,F,2224623.232841446
2018,4,M,3758498.236313828
2018,5,F,2717217.409770858
2018,5,M,4302521.916360197
2018,6,F,2814920.5024150694
2018,6,M,5554559.267872407
2018,7,F,3395356.926816469
2018,7,M,5319479.793392979
2018,8,F,3661489.491767609
2018,8,M,6108782.416361709
2018,9,F,4157562.5885577737
2018,9,M,6851866.284877708
2018,10,F,5337624.569587829
2018,10,M,7148362.304005325
2018,11,F,5195159.835906377
2018,11,M,7360974.086318004
2018,12,F,5272852.072976917
2018,12,M,7483705.117547548
2018,13,F,5120471.153609072
2018,13,M,7601224.622504798
2018,14,F,5338087.153722674
2018,14,M,7218383.734771159
2018,15,F,5127045.506483778
2018,15,M,7196741.485370927
2018,16,F,5317166.518929898
2018,16,M,7229845.695277599
2018,17,F,5442673.561068047
2018,17,M,7572029.9945291625
2018,18,F,5972890.616514256
2018,18,M,7483740.705433705
2018,19,F,5933320.70183701
2018,19,M,7620508.060936086
2018,20,F,5888314.905726667
2018,20,M,7621247.963021209
2018,21,F,5588163.830139345
2018,21,M,7713868.730949933
2018,22,F,5707433.927945434
2018,22,M,7271292.005294667
2018,23,F,6042760.608060578
2018,23,M,6602256.360238942
2018,24,F,5948783.379867173
2018,24,M,6561877.587681309
2018,25,F,5943659.445096539
2018,25,M,6571155.090884024
2018,26,F,5993417.441551785
2018,26,M,6562882.870213197
2018,27,F,6086981.684871614
2018,27,M,6713467.190733539
2018,28,F,6481707.00908171
2018,28,M,6995166.645786775
2018,29,F,6473515.0016657
2018,29,M,6641290.638519095
2018,30,F,6131715.668951629
2018,30,M,6887492.312962687
2018,31,F,6415947.185268884
2018,31,M,6851971.425364516
2018,32,F,6572564.489206301
2018,32,M,7430487.570133799
2018,33,F,6467015.521960152
2018,33,M,7245961.801026478
2018,34,F,6729225.822867207
2018,34,M,7343387.100466677
2018,35,F,7200280.484912782
2018,35,M,7438928.600570639
2018,36,F,7443367.243218112
2018,36,M,7390767.8916949835
2018,37,F,6986491.285034229
2018,37,M,6622370.639948512
2018,38,F,6898830.651890379
2018,38,M,6659161.681430899
2018,39,F,6863418.629679032
2018,39,M,5981230.760484391
2018,40,F,7005299.077489924
2018,40,M,5866638.400122222
2018,41,F,7325461.216948339
2018,41,M,5705075.280830061
2018,42,F,6941987.841962056
2018,42,M,5423302.317673517
2018,43,F,6622274.713830713
2018,43,M,4966952.369883246
2018,44,F,7220153.006376863
2018,44,M,5269441.393229998
2018,45,F,6862430.661389242
2018,45,M,4828780.923116049
2018,46,F,7478580.546434884
2018,46,M,4876480.589346776
2018,47,F,6971392.161151372
2018,47,M,5117901.685665903
2018,48,F,7333062.604626763
2018,48,M,5030356.046877172
2018,49,F,6916616.172388285
2018,49,M,4521967.769981478
2018,50,F,6753483.684115309
2018,50,M,4344625.448659734
2018,51,F,6823204.860727404
2018,51,M,4714402.211028987
2018,52,F,7022045.624653018
2018,52,M,4574181.95399573
2018,53,F,7432146.685643953
2018,53,M,5159149.631880954
2018,54,F,7918235.444705636
2018,54,M,5050969.84687783
2018,55,F,7999559.2503367495
2018,55,M,5410172.766130189
2018,56,F,7644134.808296404
2018,56,M,4767614.014718022
2018,57,F,7578403.712329735
2018,57,M,4851681.578317132
2018,58,F,7000594.407421322
2018,58,M,4810142.0144275185
2018,59,F,7588166.721346959
2018,59,M,4687562.485057006
2018,60,F,7415438.538505086
2018,60,M,4268729.810689714
2018,61,F,6884249.851766576
2018,61,M,4214452.165708419
2018,62,F,6800963.694374276
2018,62,M,3868976.1167542133
2018,63,F,6626843.408403349
2018,63,M,3802006.1264484753
2018,64,F,6645703.80712777
2018,64,M,4017863.6505215857
2018,65,F,6222546.025137919
2018,65,M,3509555.9199197823
2018,66,F,5913677.593341435
2018,66,M,3567899.877606316
2018,67,F,5550198.747690145
2018,67,M,3114306.1335607255
2018,68,F,5602939.663479436
2018,68,M,3506199.59432951
2018,69,F,5561917.861981756
2018,69,M,3341239.10107707
2018,70,F,5417297.466721322
2018,70,M,3089738.33951512
2018,71,F,5088584.987424871
2018,71,M,3322639.7800011877
2018,72,F,4561288.881882083
2018,72,M,2917013.5684478534
2018,73,F,4038565.6206452623
2018,73,M,2552174.66143223
2018,74,F,3946150.14665861
2018,74,M,2606903.4798771865
2018,75,F,3753323.098914685
2018,75,M,2822436.6645545275
2018,76,F,3479685.1490734112
2018,76,M,2357576.1781545496
2018,77,F,3224060.1665564897
2018,77,M,1733250.520338743
2018,78,F,2927760.5457268665
2018,78,M,1675547.003678591
2018,79,F,2808221.269790678
2018,79,M,1694264.934640967
2018,80,F,2620243.607121537
2018,80,M,1396269.0274047263
2018,81,F,2372530.285243935
2018,81,M,1196915.541440336
2018,82,F,2294160.224028461
2018,82,M,1159719.691594745
2018,83,F,2081848.8692990262
2018,83,M,1104727.2473610973
2018,84,F,1919282.2210995927
2018,84,M,1018978.4488220788
2018,85,F,1909883.2040570194
2018,85,M,863513.1045929381
2018,86,F,1765029.4035521788
2018,86,M,786899.0856760998
2018,87,F,1600389.4801069915
2018,87,M,641819.8463169481
2018,88,F,1548502.8050368524
2018,88,M,648574.9842649595
2018,89,F,1444682.7116203848
2018,89,M,441588.77514510485
2018,90,F,1356403.065589129
2018,90,M,397799.4015111701
2018,91,F,1261155.634623949
2018,91,M,299518.5231288381
2018,92,F,951028.1142212704
2018,92,M,303761.7315993597
2018,93,F,576818.1041538743
2018,93,M,156106.39056647941
2018,94,F,610197.8360283023
2018,94,M,142227.10040363687
2018,95,F,505511.4902993082
2018,95,M,130929.16796688038
2018,96,F,441491.96409153764
2018,96,M,68124.39714260961
2018,97,F,268374.8399136608
2018,97,M,48688.24985034813
2018,98,F,173740.29091286229
2018,98,M,35055.20554741682
2018,99,F,94993.89749193084
2018,99,M,8623.520523569568
2018,100,F,126651.59237595159
2018,100,M,21498.665179992335
2018,101,F,115058.36560896035
2018,101,M,16752.48182974193
2018,102,F,86940.03865059308
2018,102,M,0.0
2018,103,F,65504.95157589428
2018,103,M,4462.009255159808
2018,104,F,31260.0672439876
2018,104,M,0.0
2018,105,F,14662.615741420512
2018,105,M,8830.127838917622
2018,106,F,5250.606053306093
2018,106,M,0.0
2018,107,F,13587.579381645366
2018,107,M,0.0
2018,108,F,0.0
2018,108,M,0.0
2018,109,F,0.0
2018,109,M,0.0
2018,110,F,0.0
2018,110,M,0.0
2019,0,F,0.0
2019,0,M,0.0
2019,1,F,0.0
2019,1,M,0.0
2019,2,F,0.0
2019,2,M,0.0
2019,3,F,2320003.0011907145
2019,3,M,4661355.575218493
2019,4,F,2085538.795087507
2019,4,M,3695479.6902369154
2019,5,F,2537531.975459638
2019,5,M,4152225.2893966194
2019,6,F,2929930.012986139
2019,6,M,4648916.8837217735
2019,7,F,2970714.403846034
2019,7,M,5739410.16038157
2019,8,F,3623555.7962282016
2019,8,M,5607996.856856052
2019,9,F,3952313.2690285486
2019,9,M,6395838.5849472815
2019,10,F,4359045.349345405
2019,10,M,6994227.226469223
2019,11,F,5531468.457471963
2019,11,M,7328867.413221066
2019,12,F,5256556.350349003
2019,12,M,7362434.6418843595
2019,13,F,5231027.525905157
2019,13,M,7524846.8632745305
2019,14,F,5110944.404384227
2019,14,M,7682275.360302321
2019,15,F,5382048.778840541
2019,15,M,7095148.350338652
2019,16,F,5232353.641860775
2019,16,M,7072007.160266447
2019,17,F,5280840.387124071
2019,17,M,7145707.669456119
2019,18,F,5442541.474408252
2019,18,M,7579428.010699763
2019,19,F,5966857.279777823
2019,19,M,7677520.862013594
2019,20,F,5972209.576110418
2019,20,M,7675601.776833162
2019,21,F,5889311.781293861
2019,21,M,7537831.541446556
2019,22,F,5535216.431382484
2019,22,M,7621437.104855255
2019,23,F,5757847.845735964
2019,23,M,7274007.917035836
2019,24,F,6091242.990187783
2019,24,M,6634539.236650253
2019,25,F,6006238.2478397405
2019,25,M,6501324.135282216
2019,26,F,5894440.363519645
2019,26,M,6516477.98174237
2019,27,F,6023607.621137068
2019,27,M,6579805.65132251
2019,28,F,6116542.33053769
2019,28,M,6746058.740843331
2019,29,F,6422685.242368416
2019,29,M,6949313.742078084
2019,30,F,6672170.773092879
2019,30,M,6670037.3920917455
2019,31,F,6292052.9550541015
2019,31,M,6839079.456791192
2019,32,F,6419202.447645884
2019,32,M,6969582.6393185835
2019,33,F,6658917.910932285
2019,33,M,7423004.360042062
2019,34,F,6524092.00979071
2019,34,M,7229033.917019895
2019,35,F,6829327.421518388
2019,35,M,7413011.610374474
2019,36,F,7279932.663437356
2019,36,M,7496580.800065709
2019,37,F,7510240.785279925
2019,37,M,7285930.173615387
2019,38,F,7027311.9241603315
2019,38,M,6690340.287087451
2019,39,F,6928979.953033386
2019,39,M,6685513.523409289
2019,40,F,6930278.651398701
2019,40,M,5953243.614354016
2019,41,F,7113429.938790613
2019,41,M,5898132.87261561
2019,42,F,7546435.596293333
2019,42,M,5752772.889218859
2019,43,F,6996070.648203463
2019,43,M,5485708.9306361135
2019,44,F,6777523.17241311
2019,44,M,5020158.304021774
2019,45,F,7377997.429215239
2019,45,M,5367377.140139856
2019,46,F,7002739.209264658
2019,46,M,4914978.895907831
2019,47,F,7628641.869005301
2019,47,M,4975398.6119038835
2019,48,F,7142387.0367167685
2019,48,M,5213435.652253459
2019,49,F,7309141.241874482
2019,49,M,5162040.814701948
2019,50,F,7068576.430323806
2019,50,M,4627572.267595983
2019,51,F,6892565.870918882
2019,51,M,4437018.497822692
2019,52,F,6907744.667174623
2019,52,M,4854332.2204910135
2019,53,F,7116386.428351369
2019,53,M,4764023.505276681
2019,54,F,7526909.726661814
2019,54,M,5276726.2553606415
2019,55,F,8067181.33712524
2019,55,M,5128804.52577431
2019,56,F,8077543.017735462
2019,56,M,5520332.108674921
2019,57,F,7849610.363343951
2019,57,M,4947907.794300047
2019,58,F,7673248.022998357
2019,58,M,5015052.82593097
2019,59,F,7113756.616302053
2019,59,M,4932117.70835209
2019,60,F,7648281.193230785
2019,60,M,4806534.3934905
2019,61,F,7645983.22640044
2019,61,M,4336144.169748939
2019,62,F,6888335.572530843
2019,62,M,4247295.579668909
2019,63,F,7069831.8302689735
2019,63,M,3984917.355370465
2019,64,F,6853875.141827157
2019,64,M,3879915.1068731453
2019,65,F,6736819.050393902
2019,65,M,4203474.409968099
2019,66,F,6208744.247543163
2019,66,M,3523416.896290215
2019,67,F,5962898.9434073735
2019,67,M,3600709.068668913
2019,68,F,5596415.241587652
2019,68,M,3311076.2571806638
2019,69,F,5634041.677822584
2019,69,M,3578888.2314978805
2019,70,F,5580084.998719122
2019,70,M,3371782.5316282846
2019,71,F,5447583.001976976
2019,71,M,3181205.8672665865
2019,72,F,5078071.194788503
2019,72,M,3389367.706928933
2019,73,F,4571731.031113109
2019,73,M,2884134.7365199435
2019,74,F,4039266.0670727184
2019,74,M,2665346.450216686
2019,75,F,3952966.3021772527
2019,75,M,2680243.0419358467
2019,76,F,3800916.8811189802
2019,76,M,2706950.1622150266
2019,77,F,3513684.865089772
2019,77,M,2292040.436344638
2019,78,F,3254297.0840641204
2019,78,M,1713469.5901449923
2019,79,F,2856819.621302881
2019,79,M,1677646.7788416843
2019,80,F,2752123.6726680505
2019,80,M,1663000.7959801345
2019,81,F,2605370.5293734395
2019,81,M,1445981.3212711785
2019,82,F,2343120.8867605724
2019,82,M,1148170.4367860912
2019,83,F,2159364.4851687443
2019,83,M,1085308.922415286
2019,84,F,1994269.01659925
2019,84,M,1054558.1743899353
2019,85,F,1740412.0142147266
2019,85,M,936756.1569389866
2019,86,F,1794875.5233726988
2019,86,M,848051.5560793938
2019,87,F,1620226.276635595
2019,87,M,721599.1116051454
2019,88,F,1380536.7381603175
2019,88,M,593483.5843953532
2019,89,F,1359704.5386734474
2019,89,M,598677.5654337988
2019,90,F,1181907.5397612439
2019,90,M,417035.68110672035
2019,91,F,1179317.4792637234
2019,91,M,353454.829564785
2019,92,F,1090359.414434348
2019,92,M,280557.44248673617
2019,93,F,790744.647635511
2019,93,M,296665.1949644013
2019,94,F,503568.2978603447
2019,94,M,130015.5341696406
2019,95,F,563087.7253709559
2019,95,M,114498.448984677
2019,96,F,410910.38972633437
2019,96,M,99415.13792703005
2019,97,F,395810.38340891496
2019,97,M,39270.92768870744
2019,98,F,225962.50117364997
2019,98,M,34218.582890339385
2019,99,F,111109.09486001277
2019,99,M,35020.92112873786
2019,100,F,240034.77724731682
2019,100,M,13396.978828399753
2019,101,F,79914.0009536957
2019,101,M,8794.990838874262
2019,102,F,52632.22379533076
2019,102,M,12567.189672782828
2019,103,F,63690.220437263066
2019,103,M,0.0
2019,104,F,44749.990604058294
2019,104,M,0.0
2019,105,F,13222.014854631725
2019,105,M,0.0
2019,106,F,14649.474984131142
2019,106,M,0.0
2019,107,F,0.0
2019,107,M,0.0
2019,108,F,13573.298177127033
2019,108,M,0.0
2019,109,F,0.0
2019,109,M,0.0
2019,110,F,0.0
2019,110,M,0.0
2020,0,F,0.0
2020,0,M,0.0
2020,1,F,0.0
2020,1,M,0.0
2020,2,F,0.0
2020,2,M,0.0
2020,3,F,2360851.179429399
2020,3,M,4950748.99676786
2020,4,F,1936282.5970975189
2020,4,M,3590489.0638964293
2020,5,F,2359598.977450477
2020,5,M,3810570.162490136
2020,6,F,2608234.9284363417
2020,6,M,4372872.61956891
2020,7,F,3119797.2008938245
2020,7,M,4735270.538218756
2020,8,F,3250617.180925079
2020,8,M,6058197.407090747
2020,9,F,3822061.3170605507
2020,9,M,5900588.33749537
2020,10,F,4106299.0953957164
2020,10,M,6506473.455082996
2020,11,F,4417095.222096418
2020,11,M,7168619.573952166
2020,12,F,5474322.583955667
2020,12,M,7234396.311594111
2020,13,F,5223826.933714568
2020,13,M,7305095.5752435
2020,14,F,5163735.672985643
2020,14,M,7408238.812178089
2020,15,F,5069792.762810947
2020,15,M,7598245.997031601
2020,16,F,5337232.535709427
2020,16,M,6899784.214784579
2020,17,F,5237661.545752907
2020,17,M,6977465.884264189
2020,18,F,5334636.383213344
2020,18,M,7109070.225027975
2020,19,F,5505273.024935083
2020,19,M,7723367.216878719
2020,20,F,6063186.808360572
2020,20,M,7651809.159191499
2020,21,F,5948579.366153742
2020,21,M,7537012.239291188
2020,22,F,5932060.811236727
2020,22,M,7439341.433592534
2020,23,F,5506149.672238647
2020,23,M,7390306.174998921
2020,24,F,5787537.275743809
2020,24,M,7186377.748771583
2020,25,F,6095927.970036426
2020,25,M,6585725.2019667
2020,26,F,6008688.1580911735
2020,26,M,6456608.857186866
2020,27,F,5801580.86322853
2020,27,M,6479220.777588856
2020,28,F,6016151.777572368
2020,28,M,6503787.982780538
2020,29,F,6170040.530298305
2020,29,M,6753095.831303922
2020,30,F,6388714.819140468
2020,30,M,6929166.705498877
2020,31,F,6648182.741379235
2020,31,M,6641423.543384635
2020,32,F,6377645.109692359
2020,32,M,6863651.654805194
2020,33,F,6401325.25036854
2020,33,M,7000431.454019361
2020,34,F,6762555.582095713
2020,34,M,7399000.8462487655
2020,35,F,6594542.830260153
2020,35,M,7223931.727980534
2020,36,F,6814844.78188906
2020,36,M,7405547.276883429
2020,37,F,7277637.504659727
2020,37,M,7550412.404364499
2020,38,F,7692176.974464846
2020,38,M,7291322.441974485
2020,39,F,7070919.452505152
