year,age,sex,utility
2016,16,M,5539.640096213831
2016,17,F,5316.769497125351
2016,17,M,5673.481931649074
2016,18,F,5418.639114626911
2016,18,M,5706.49707761362
2016,19,F,5604.728100801387
2016,19,M,6078.492521060328
2016,20,F,5841.7390594216995
2016,20,M,6373.075715358061
2016,21,F,6072.456116674791
2016,21,M,6487.2063463515915
2016,22,F,6005.770090419142
2016,22,M,6513.281738686461
2016,23,F,6088.120467832648
2016,23,M,6610.499532841332
2016,24,F,6219.267119880421
2016,24,M,6737.241902139541
2016,25,F,6487.672055526264
2016,25,M,6680.115213964846
2016,26,F,6546.553433876253
2016,26,M,6760.82906541094
2016,27,F,6359.987592474592
2016,27,M,6579.360216258369
2016,28,F,6430.433697276468
2016,28,M,6356.868810115044
2016,29,F,6369.862839547145
2016,29,M,6453.630432339897
2016,30,F,6546.549443600881
2016,30,M,6525.644821161205
2016,31,F,6570.35013562701
2016,31,M,6524.236033203259
2016,32,F,6537.664163108466
2016,32,M,6519.3921460158435
2016,33,F,6675.89083705843
2016,33,M,6449.921560014697
2016,34,F,6627.824052935942
2016,34,M,6500.88876817705
2016,35,F,6555.792360280744
2016,35,M,6488.661526620895
2016,36,F,6460.321822701541
2016,36,M,6477.789280702339
2016,37,F,6386.418830667331
2016,37,M,6235.694431261004
2016,38,F,6274.398642324154
2016,38,M,6153.199500573084
2016,39,F,6168.960143698837
2016,39,M,6223.116804348584
2016,40,F,6312.99387783041
2016,40,M,6116.781821981941
2016,41,F,6226.191776850738
2016,41,M,6203.595822427048
2016,42,F,6121.395541006464
2016,42,M,6053.18085229723
2016,43,F,6078.1056739294745
2016,43,M,6176.58782409631
2016,44,F,6326.111635437431
2016,44,M,6115.492756805919
2016,45,F,6371.775495816101
2016,45,M,6213.917944112754
2016,46,F,6392.59734044758
2016,46,M,6151.140908498773
2016,47,F,6383.121340687729
2016,47,M,6064.91475652004
2016,48,F,6262.964374408274
2016,48,M,6062.254459864428
2016,49,F,6273.119842426405
2016,49,M,6258.644961400113
2016,50,F,6581.181150450851
2016,50,M,6530.056680078789
2016,51,F,7105.826763268978
2016,51,M,6915.386242726549
2016,52,F,7302.332800754497
2016,52,M,7114.088376339693
2016,53,F,7313.099969337194
2016,53,M,7243.717657353996
2016,54,F,7176.411857760492
2016,54,M,7013.3921555174
2016,55,F,7119.495979020058
2016,55,M,6895.3689736512615
2016,56,F,6883.855931382957
2016,56,M,6881.435829415393
2016,57,F,6817.738770719278
2016,57,M,6607.990243206841
2016,58,F,6783.56863884908
2016,58,M,6447.133188670247
2016,59,F,6570.697412443619
2016,59,M,6298.820468134339
2016,60,F,6384.095941060832
2016,60,M,6102.5544539468965
2016,61,F,6262.005683828254
2016,61,M,5996.434590539246
2016,62,F,6054.394297858069
2016,62,M,5710.571927286161
2016,63,F,5809.871321695316
2016,63,M,5361.783383620988
2016,64,F,5485.098453983479
2016,64,M,5185.864881330695
2016,65,F,5551.258864626716
2016,65,M,5244.94041517125
2016,66,F,5378.373669706956
2016,66,M,5132.740373823456
2016,67,F,5295.597561688914
2016,67,M,4865.136863636893
2016,68,F,5166.470063557409
2016,68,M,4900.307925463107
2016,69,F,5103.643680051621
2016,69,M,4825.572724853744
2016,70,F,4395.584958806364
2016,70,M,4068.6890670459475
2016,71,F,3950.1344265491193
2016,71,M,3812.1040063539317
2016,72,F,3832.610620021456
2016,72,M,3666.964302791943
2016,73,F,3664.521673604477
2016,73,M,3384.99842614732
2016,74,F,3362.106470581709
2016,74,M,3072.9899033112756
2016,75,F,3268.066220702992
2016,75,M,2762.001684439883
2016,76,F,2987.263126188344
2016,76,M,2533.327909953308
2016,77,F,2890.1860436847287
2016,77,M,2416.9275402372705
2016,78,F,2673.3700260745204
2016,78,M,2223.131946784302
2016,79,F,2475.994767947981
2016,79,M,2042.1261590478873
2016,80,F,2413.6527738897016
2016,80,M,2002.0125042376396
2016,81,F,2314.669903387917
2016,81,M,1780.125766829041
2016,82,F,2121.8693131685036
2016,82,M,1653.7089502957306
2016,83,F,2098.706981474975
2016,83,M,1545.0910492978373
2016,84,F,1958.3878361937113
2016,84,M,1438.4776477744854
2016,85,F,1855.7615794199528
2016,85,M,1307.453563587359
2016,86,F,1672.599538464373
2016,86,M,1188.5677666034899
2016,87,F,1532.6578214068602
2016,87,M,880.6655058936461
2016,88,F,1415.3561350097264
2016,88,M,820.1512429298405
2016,89,F,1286.7294567437932
2016,89,M,658.101534262808
2016,90,F,1068.8488273618805
2016,90,M,576.0258177637304
2016,91,F,922.1935587970197
2016,91,M,437.20018540676193
2016,92,F,765.3685496955391
2016,92,M,328.7874625993908
2016,93,F,709.948668339365
2016,93,M,237.08090952555364
2016,94,F,529.2015985339665
2016,94,M,189.16732713049618
2016,95,F,400.0079869897979
2016,95,M,158.9438550300784
2016,96,F,323.65793931201404
2016,96,M,107.26494888053169
2016,97,F,197.473011975714
2016,97,M,41.65394499520086
2016,98,F,158.97975349601464
2016,98,M,36.6285458633541
2016,99,F,87.4274031731319
2016,99,M,16.282999999999994
2016,100,F,192.9295330649349
2016,100,M,40.83254665928662
2016,101,F,116.66864027614899
2016,101,M,16.978579127476184
2016,102,F,85.45860832748404
2016,102,M,8.57
2016,103,F,63.23538687111394
2016,103,M,8.427122955141403
2016,104,F,26.419072012927625
2016,104,M,5.08135287329902
2016,105,F,17.002167652950476
2016,105,M,2.5709999999999997
2016,106,F,13.727960708425854
2016,106,M,1.714
2016,107,F,0.7757945656067047
2016,107,M,0.0
2016,108,F,0.864
2016,108,M,0.0
2016,109,F,0.864
2016,109,M,0.0
2016,110,F,1.728
2016,110,M,0.0
2017,0,F,5585.0
2017,0,M,5951.0
2017,1,F,5701.058833333922
2017,1,M,5954.3611111116015
2017,2,F,5643.38211111151
2017,2,M,6053.736111111887
2017,3,F,5701.256252479852
2017,3,M,5898.936377014506
2017,4,F,5729.51627163358
2017,4,M,5936.9180516656925
2017,5,F,5637.128017205159
2017,5,M,5965.581296557241
2017,6,F,5668.660762079187
2017,6,M,5917.3013229864755
2017,7,F,5680.081326374835
2017,7,M,5945.551910301584
2017,8,F,5719.367631139605
2017,8,M,5917.277049843721
2017,9,F,5757.378703686407
2017,9,M,5698.761356605081
2017,10,F,5568.155503295644
2017,10,M,5594.262430350231
2017,11,F,5332.890517165757
2017,11,M,5487.55889075265
2017,12,F,5247.611863120788
2017,12,M,5360.077843206658
2017,13,F,5242.021253682616
2017,13,M,5335.292589823144
2017,14,F,5203.6094722184
2017,14,M,5300.378128094889
2017,15,F,5255.004371262636
2017,15,M,5293.803263586889
2017,16,F,5253.258212082241
2017,16,M,5447.655437796109
2017,17,F,5451.03337567527
2017,17,M,5640.327850534884
2017,18,F,5484.946664808803
2017,18,M,5849.807718933226
2017,19,F,5753.745757409406
2017,19,M,6088.2879284941355
2017,20,F,5809.849669310805
2017,20,M,6329.514778301769
2017,21,F,6010.536447136236
2017,21,M,6537.49234840019
2017,22,F,6202.658947021385
2017,22,M,6658.496271002439
2017,23,F,6155.561237404448
2017,23,M,6683.440110157279
2017,24,F,6230.5275028478245
2017,24,M,6770.05262642351
2017,25,F,6435.095899978092
2017,25,M,6781.999986594069
2017,26,F,6636.963970771728
2017,26,M,6781.585954032468
2017,27,F,6695.583679230125
2017,27,M,6840.916734579658
2017,28,F,6482.549211113096
2017,28,M,6658.210082019801
2017,29,F,6578.461224714909
2017,29,M,6455.736884952834
2017,30,F,6478.056661166805
2017,30,M,6544.366039133419
2017,31,F,6655.000178482197
2017,31,M,6613.183776335361
2017,32,F,6668.443600269557
2017,32,M,6617.302222848335
2017,33,F,6625.303382366549
2017,33,M,6627.1017733305325
2017,34,F,6749.524368982243
2017,34,M,6527.751009773144
2017,35,F,6581.090191120269
2017,35,M,6680.920391691881
2017,36,F,6616.766049808226
2017,36,M,6547.982536001266
2017,37,F,6521.224323582568
2017,37,M,6535.498107547654
2017,38,F,6437.640770594248
2017,38,M,6284.452046635802
2017,39,F,6304.0029042448405
2017,39,M,6203.421950348106
2017,40,F,6218.500018922171
2017,40,M,6267.8408071811
2017,41,F,6334.9722948620265
2017,41,M,6163.738860233179
2017,42,F,6248.491372958337
2017,42,M,6216.955137753504
2017,43,F,6149.560394092816
2017,43,M,6072.954680623164
2017,44,F,6093.004473008531
2017,44,M,6193.1921697312655
2017,45,F,6223.813349565663
2017,45,M,5900.158196602831
2017,46,F,6381.392980215095
2017,46,M,6213.817228376752
2017,47,F,6397.522900289766
2017,47,M,6154.472011830384
2017,48,F,6384.353008014858
2017,48,M,6063.592162196408
2017,49,F,6254.072673719957
2017,49,M,6048.515561550302
2017,50,F,6260.400371743877
2017,50,M,6251.072542215436
2017,51,F,6574.343696725068
2017,51,M,6513.095848178953
2017,52,F,7086.066247907415
2017,52,M,6879.3964884525185
2017,53,F,7285.464433685829
2017,53,M,7092.548546720445
2017,54,F,7303.96250296014
2017,54,M,7194.638024849532
2017,55,F,7070.597650070909
2017,55,M,6783.723836521734
2017,56,F,7096.093001781387
2017,56,M,6846.456098959977
2017,57,F,6863.562891355066
2017,57,M,6841.998171793376
2017,58,F,6800.212198232994
2017,58,M,6571.735406135191
2017,59,F,6760.725221642425
2017,59,M,6393.441672811134
2017,60,F,6561.16784562634
2017,60,M,6261.379664660123
2017,61,F,6359.568824165461
2017,61,M,6057.392979564891
2017,62,F,6241.108896878096
2017,62,M,5940.752239658125
2017,63,F,6030.89256744541
2017,63,M,5658.270103905359
2017,64,F,5773.15387123604
2017,64,M,5305.021085447085
2017,65,F,5543.753072025108
2017,65,M,5438.233484385661
2017,66,F,5515.5372806152045
2017,66,M,5183.625421941415
2017,67,F,5347.508963356825
2017,67,M,5077.986339082767
2017,68,F,5264.519776949681
2017,68,M,4816.959657679498
2017,69,F,5134.1928369599855
2017,69,M,4811.7633910821305
2017,70,F,4985.649962989271
2017,70,M,4678.035723764106
2017,71,F,4359.044014422457
2017,71,M,4010.156897191232
2017,72,F,3910.67244091689
2017,72,M,3739.438948916588
2017,73,F,3766.9161483864714
2017,73,M,3581.2587261380954
2017,74,F,3593.008422915763
2017,74,M,3311.228066648766
2017,75,F,3314.745757800889
2017,75,M,2937.745571196008
2017,76,F,3195.5778480856648
2017,76,M,2677.100819549627
2017,77,F,2914.0765514494196
2017,77,M,2459.3413720218755
2017,78,F,2823.5696762424554
2017,78,M,2327.6552771108118
2017,79,F,2605.491704570612
2017,79,M,2132.6641841105784
2017,80,F,2390.710236424111
2017,80,M,1951.4339298930645
2017,81,F,2316.8207534146986
2017,81,M,1907.6357885907523
2017,82,F,2224.8259944868596
2017,82,M,1680.8646018741465
2017,83,F,2028.8468805838027
2017,83,M,1549.765853259137
2017,84,F,1973.2111562375492
2017,84,M,1425.6012850596342
2017,85,F,1850.6868920065713
2017,85,M,1337.3779833152205
2017,86,F,1732.3744636102413
2017,86,M,1180.2133206050298
2017,87,F,1552.5466912517506
2017,87,M,1071.7426977960265
2017,88,F,1405.2025911558865
2017,88,M,786.7491036041614
2017,89,F,1289.0206844788304
2017,89,M,735.898052645914
2017,90,F,1141.712655759963
2017,90,M,577.800910725177
2017,91,F,925.1548741435251
2017,91,M,499.36134868093393
2017,92,F,814.1479046873712
2017,92,M,360.4496872097331
2017,93,F,663.4327192431871
2017,93,M,268.3472582972774
2017,94,F,591.682160078059
2017,94,M,192.7004838822636
2017,95,F,432.96599720226413
2017,95,M,150.80313369604454
2017,96,F,333.00962997915934
2017,96,M,121.57687919040363
2017,97,F,244.38008068558509
2017,97,M,73.98619139917626
2017,98,F,152.04827161231998
2017,98,M,28.03206563126156
2017,99,F,128.00785074999328
2017,99,M,25.561257718458677
2017,100,F,166.5641129402173
2017,100,M,34.86528445050154
2017,101,F,136.96957785779344
2017,101,M,26.436373729387416
2017,102,F,82.49707582354682
2017,102,M,8.409390326487896
2017,103,F,53.88771113669864
2017,103,M,5.9990000000000006
2017,104,F,34.88244020162798
2017,104,M,4.136561005090008
2017,105,F,15.346515107211413
2017,105,M,0.857
2017,106,F,6.719902953186768
2017,106,M,2.5709999999999997
2017,107,F,7.776
2017,107,M,0.857
2017,108,F,0.0
2017,108,M,0.0
2017,109,F,0.0
2017,109,M,0.0
2017,110,F,0.864
2017,110,M,0.0
2018,0,F,5547.0
2018,0,M,5904.0
2018,1,F,5609.667055556129
2018,1,M,5982.16666666716
2018,2,F,5730.2185555559845
2018,2,M,5993.583333334097
2018,3,F,5634.421357052032
2018,3,M,6020.744032810143
2018,4,F,5739.792544418812
2018,4,M,5940.645561632279
2018,5,F,5761.686925221878
2018,5,M,5976.061760509068
2018,6,F,5662.901784331316
2018,6,M,5993.824104316286
2018,7,F,5698.817162667202
2018,7,M,5949.329864226045
2018,8,F,5702.373653443984
2018,8,M,5968.146713008245
2018,9,F,5729.23590795264
2018,9,M,5930.074493865374
2018,10,F,5772.733178636559
2018,10,M,5712.290340249209
2018,11,F,5579.357279115956
2018,11,M,5598.490305194092
2018,12,F,5337.10639074538
2018,12,M,5491.375076186456
2018,13,F,5270.943160982645
2018,13,M,5370.6100856949515
2018,14,F,5278.604168087639
2018,14,M,5362.686772168188
2018,15,F,5254.4423808323745
2018,15,M,5339.051445311624
2018,16,F,5332.371212669849
2018,16,M,5371.156260558694
2018,17,F,5361.068899782282
2018,17,M,5567.750355438782
2018,18,F,5670.635782395417
2018,18,M,5889.639245596769
2018,19,F,5863.412701178884
2018,19,M,6370.86261524429
2018,20,F,6004.085471279218
2018,20,M,6405.859432708699
2018,21,F,5978.017148020917
2018,21,M,6556.147099785887
2018,22,F,6150.879079708026
2018,22,M,6742.462305438563
2018,23,F,6375.736614281174
2018,23,M,6893.432145946952
2018,24,F,6319.358171238488
2018,24,M,6871.63332753291
2018,25,F,6481.307978377873
2018,25,M,6869.072236974442
2018,26,F,6608.693613472567
2018,26,M,6923.681341189802
2018,27,F,6806.864295246481
2018,27,M,6942.461267763905
2018,28,F,6843.758021164486
2018,28,M,6998.067433797402
2018,29,F,6649.582458731007
2018,29,M,6788.932161088427
2018,30,F,6758.578346782006
2018,30,M,6601.931947799618
2018,31,F,6621.789205387217
2018,31,M,6672.176299771601
2018,32,F,6805.0135663208075
2018,32,M,6740.005162890432
2018,33,F,6784.107411862683
2018,33,M,6740.30136734765
2018,34,F,6751.566123905678
2018,34,M,6751.940607632872
2018,35,F,6726.86250209864
2018,35,M,6767.463296313239
2018,36,F,6676.953774591997
2018,36,M,6804.591318686899
2018,37,F,6687.8361000349905
2018,37,M,6638.51714594843
2018,38,F,6591.162328373549
2018,38,M,6600.925265037302
2018,39,F,6498.520755965313
2018,39,M,6352.143706496038
2018,40,F,6364.183490030389
2018,40,M,6261.675387255537
2018,41,F,6260.339606480064
2018,41,M,6337.737999946635
2018,42,F,6371.158720184816
2018,42,M,6213.991313682221
2018,43,F,6264.391535305473
2018,43,M,6272.664486966989
2018,44,F,6175.211147729527
2018,44,M,6102.485602175656
2018,45,F,5998.590165847888
2018,45,M,5983.656178364171
2018,46,F,6248.994731566824
2018,46,M,5919.900573514999
2018,47,F,6398.54838391236
2018,47,M,6231.637932297985
2018,48,F,6415.726591779214
2018,48,M,6159.3563709851915
2018,49,F,6384.942866328384
2018,49,M,6070.157773163827
2018,50,F,6251.061687158285
2018,50,M,6047.955831835123
2018,51,F,6253.165084096602
2018,51,M,6238.983220292555
2018,52,F,6573.014758476481
2018,52,M,6491.932200766563
2018,53,F,7074.9524047429795
2018,53,M,6863.765191521754
2018,54,F,7269.490033217439
2018,54,M,7058.351329850983
2018,55,F,7202.965468829438
2018,55,M,6960.410453836844
2018,56,F,7054.4592723415035
2018,56,M,6748.968181175005
2018,57,F,7070.044905811643
2018,57,M,6808.986461362002
2018,58,F,6851.325561626439
2018,58,M,6813.332577990303
2018,59,F,6782.916878571055
2018,59,M,6528.6944078926535
2018,60,F,6742.930946224123
2018,60,M,6345.844104060736
2018,61,F,6541.952850937327
2018,61,M,6218.161382545336
2018,62,F,6343.44564173445
2018,62,M,6015.38844552569
2018,63,F,6223.608492729556
2018,63,M,5894.129548723971
2018,64,F,6000.1585046929895
2018,64,M,5604.715261786844
2018,65,F,5832.391738922324
2018,65,M,5560.448459620716
2018,66,F,5517.5672453278
2018,66,M,5368.453080231952
2018,67,F,5496.722224945339
2018,67,M,5135.099992205146
2018,68,F,5323.160587599783
2018,68,M,5020.475025874003
2018,69,F,5214.795865731718
2018,69,M,4754.367136224286
2018,70,F,5096.389676626404
2018,70,M,4736.791761706931
2018,71,F,4947.351107376993
2018,71,M,4595.243516317709
2018,72,F,4303.5211582934635
2018,72,M,3945.351759970244
2018,73,F,3873.253912133278
2018,73,M,3663.530488842718
2018,74,F,3714.675426486297
2018,74,M,3500.5404646165407
2018,75,F,3532.908961084691
2018,75,M,3184.7540573122506
2018,76,F,3257.0745746694865
2018,76,M,2876.2826263635025
2018,77,F,3124.7843248060763
2018,77,M,2593.8000131883764
2018,78,F,2841.4190237919465
2018,78,M,2387.024551530705
2018,79,F,2741.145003556694
2018,79,M,2231.6839699353995
2018,80,F,2531.9233513176246
2018,80,M,2028.2391868419552
2018,81,F,2308.238172160258
2018,81,M,1850.2713706045818
2018,82,F,2231.502187332755
2018,82,M,1791.4216683716681
2018,83,F,2131.154704451255
2018,83,M,1584.1149737854548
2018,84,F,1922.1964725345497
2018,84,M,1444.7772482074126
2018,85,F,1867.0548581935143
2018,85,M,1328.4535243068497
2018,86,F,1723.9580761264308
2018,86,M,1214.3859652299518
2018,87,F,1598.18527771659
2018,87,M,1041.2059310868021
2018,88,F,1418.60451236923
2018,88,M,932.0716350758362
2018,89,F,1279.4654944719798
2018,89,M,689.9661781969492
2018,90,F,1145.12294155488
2018,90,M,624.5388845676576
2018,91,F,1000.4713833497115
2018,91,M,496.6154320107699
2018,92,F,791.5008322151256
2018,92,M,412.6040861719092
2018,93,F,705.2884696301709
2018,93,M,291.9222883551055
2018,94,F,537.6706515416258
2018,94,M,214.17567556518873
2018,95,F,456.2277624735983
2018,95,M,138.07255349755354
2018,96,F,342.8237409059016
2018,96,M,112.24091522905003
2018,97,F,246.0474545698515
2018,97,M,87.5487784353074
2018,98,F,166.6988505936494
2018,98,M,56.23957216406375
2018,99,F,115.37805479026436
2018,99,M,22.139547438585417
2018,100,F,194.94674684694002
2018,100,M,39.96792800140061
2018,101,F,120.72675279035795
2018,101,M,20.29726387137059
2018,102,F,93.82379955234657
2018,102,M,16.282999999999994
2018,103,F,60.235735848229275
2018,103,M,3.351935321399486
2018,104,F,36.71928085542573
2018,104,M,2.5709999999999997
2018,105,F,21.388755058635446
2018,105,M,4.137133278303914
2018,106,F,10.267420135738412
2018,106,M,0.857
2018,107,F,5.856348967098599
2018,107,M,2.5709999999999997
2018,108,F,4.32
2018,108,M,0.0
2018,109,F,0.0
2018,109,M,0.0
2018,110,F,0.0
2018,110,M,0.0
2019,0,F,5623.0
2019,0,M,5704.0
2019,1,F,5556.0240555561195
2019,1,M,5926.555555556043
2019,2,F,5636.4746666670635
2019,2,M,6005.416666667433
2019,3,F,5745.974977921671
2019,3,M,5966.728360904455
2019,4,F,5666.535670153211
2019,4,M,6077.511883649352
2019,5,F,5776.057659098637
2019,5,M,5974.536102012964
2019,6,F,5801.061425373818
2019,6,M,6013.076638495716
2019,7,F,5687.665931985687
2019,7,M,6027.289886499778
2019,8,F,5727.590111339739
2019,8,M,5965.205474079983
2019,9,F,5730.1050312826565
2019,9,M,5993.02940963514
2019,10,F,5741.803836008424
2019,10,M,5942.840219729737
2019,11,F,5776.400921291426
2019,11,M,5724.064015073561
2019,12,F,5578.303318340786
2019,12,M,5609.674760957512
2019,13,F,5343.42151187044
2019,13,M,5498.949118873406
2019,14,F,5287.943247312923
2019,14,M,5397.433802283699
2019,15,F,5328.308695483056
2019,15,M,5400.203380254263
2019,16,F,5336.785057257428
2019,16,M,5416.7407689392085
2019,17,F,5439.166768285917
2019,17,M,5473.752400169283
2019,18,F,5586.659535105582
2019,18,M,5818.385776356186
2019,19,F,6092.392224281758
2019,19,M,6344.515649469458
2019,20,F,6098.110711709647
2019,20,M,6634.160493023994
2019,21,F,6152.108915561835
2019,21,M,6622.489219501007
2019,22,F,6141.829898944517
2019,22,M,6751.367274711915
2019,23,F,6339.305300547762
2019,23,M,6960.491498667997
2019,24,F,6539.093804930082
2019,24,M,7099.499476522333
2019,25,F,6588.585770989781
2019,25,M,6972.2274887755275
2019,26,F,6657.763043298387
2019,26,M,7016.302280065162
2019,27,F,6788.792858682657
2019,27,M,7055.235095465852
2019,28,F,6976.650708417894
2019,28,M,7091.4421306675085
2019,29,F,7022.299652821988
2019,29,M,7176.8388429418965
2019,30,F,6842.213024889002
2019,30,M,6943.644468870776
2019,31,F,6936.83267054277
2019,31,M,6738.6283975737
2019,32,F,6762.204959705178
2019,32,M,6799.321655527706
2019,33,F,6939.766211940738
2019,33,M,6876.287000886502
2019,34,F,6919.0500811618995
2019,34,M,6873.887385123971
2019,35,F,6728.324156047061
2019,35,M,6998.792421663229
2019,36,F,6821.393292739837
2019,36,M,6896.633651104127
2019,37,F,6767.808360986451
2019,37,M,6919.83954563341
2019,38,F,6765.320952692339
2019,38,M,6733.737504890179
2019,39,F,6656.568127769413
2019,39,M,6679.410316881901
2019,40,F,6553.922368690103
2019,40,M,6420.936465174066
2019,41,F,6401.983446759553
2019,41,M,6328.86528269305
2019,42,F,6317.961371274972
2019,42,M,6388.558251775639
2019,43,F,6412.137434359379
2019,43,M,6262.220163185717
2019,44,F,6287.001918693177
2019,44,M,6302.021370770248
2019,45,F,6086.084366949548
2019,45,M,5912.832230001822
2019,46,F,6017.511836372977
2019,46,M,6006.907565083
2019,47,F,6259.517585882958
2019,47,M,5943.203831207363
2019,48,F,6407.8708736892395
2019,48,M,6242.748014767537
2019,49,F,6415.627522212751
2019,49,M,6181.50371709913
2019,50,F,6393.755018966236
2019,50,M,6062.232088624387
2019,51,F,6253.157728189898
2019,51,M,6046.71615885009
2019,52,F,6257.119073508474
2019,52,M,6233.81892047995
2019,53,F,6573.932131531419
2019,53,M,6473.435117457355
2019,54,F,7065.798302070744
2019,54,M,6830.641770287122
2019,55,F,7179.339107229901
2019,55,M,6841.3060371906095
2019,56,F,7189.857923443647
2019,56,M,6941.888363910783
2019,57,F,7044.505538320133
2019,57,M,6727.181284080427
2019,58,F,7045.1659786570135
2019,58,M,6771.855240170551
2019,59,F,6842.978101415807
2019,59,M,6783.037276147441
2019,60,F,6773.339510612972
2019,60,M,6494.919873207704
2019,61,F,6724.452637308781
2019,61,M,6295.140343718231
2019,62,F,6525.683698279874
2019,62,M,6173.973372265779
2019,63,F,6324.632425528485
2019,63,M,5967.6681887759005
2019,64,F,6203.140769528313
2019,64,M,5844.174325259419
2019,65,F,6069.558071122177
2019,65,M,5870.527416054502
2019,66,F,5801.47296823789
2019,66,M,5509.275057321824
2019,67,F,5470.03247533907
2019,67,M,5313.592213547155
2019,68,F,5465.402436965827
2019,68,M,5072.581859745006
2019,69,F,5280.785466805677
2019,69,M,4964.939000616016
2019,70,F,5183.892273318958
2019,70,M,4681.201149389473
2019,71,F,5057.210462934033
2019,71,M,4663.314363503321
2019,72,F,4895.60841806023
2019,72,M,4529.455152514252
2019,73,F,4244.335657155366
2019,73,M,3852.711116487975
2019,74,F,3813.1733994227566
2019,74,M,3569.313367465822
2019,75,F,3661.6105242879257
2019,75,M,3357.6062767584517
2019,76,F,3482.2091114733553
2019,76,M,3096.893578675605
2019,77,F,3198.463553016646
2019,77,M,2788.79402421995
2019,78,F,3067.165307622783
2019,78,M,2506.556990837972
2019,79,F,2757.8158963463416
2019,79,M,2286.6810211811753
2019,80,F,2651.4203494002863
2019,80,M,2131.7745853438705
2019,81,F,2445.325756907264
2019,81,M,1932.70617628491
2019,82,F,2232.781869436787
2019,82,M,1755.20150860748
2019,83,F,2147.766942981817
2019,83,M,1657.007581590909
2019,84,F,2019.2620203085664
2019,84,M,1453.8402152122596
2019,85,F,1826.626148121476
2019,85,M,1327.3089050335877
2019,86,F,1743.5781797792324
2019,86,M,1207.8954486608102
2019,87,F,1604.0572758313735
2019,87,M,1089.456383271855
2019,88,F,1447.545574139252
2019,88,M,921.1622070639947
2019,89,F,1282.6896877432853
2019,89,M,822.8281125117893
2019,90,F,1140.0097067231684
2019,90,M,595.2872966544422
2019,91,F,1010.4222713707841
2019,91,M,526.5225310613598
2019,92,F,868.2234312032949
2019,92,M,405.94665746969076
2019,93,F,669.0393234704876
2019,93,M,320.4310195390566
2019,94,F,590.9788621872457
2019,94,M,236.60711580272823
2019,95,F,437.3848806702649
2019,95,M,167.41205624056963
2019,96,F,357.48716496049127
2019,96,M,101.66185987367723
2019,97,F,259.8406682089854
2019,97,M,75.71813139601535
2019,98,F,193.33590195594388
2019,98,M,63.7999462134157
2019,99,F,118.4115647035228
2019,99,M,35.672621146403124
2019,100,F,221.8945158658064
2019,100,M,34.92178034472124
2019,101,F,136.08593049258673
2019,101,M,28.13375810482161
2019,102,F,85.493702943335
2019,102,M,16.07984739772312
2019,103,F,68.26994696217336
2019,103,M,7.713000000000001
2019,104,F,33.81894274520615
2019,104,M,1.714
2019,105,F,20.55663044528094
2019,105,M,0.857
2019,106,F,14.477178419550203
2019,106,M,0.857
2019,107,F,5.184
2019,107,M,0.0
2019,108,F,4.128806193148987
2019,108,M,1.714
2019,109,F,1.728
2019,109,M,0.0
2019,110,F,0.0
2019,110,M,0.0
2020,0,F,5443.0
2020,0,M,5800.0
2020,1,F,5650.39600000058
2020,1,M,5724.965277778245
2020,2,F,5575.29444444482
2020,2,M,5940.333333334086
2020,3,F,5630.940258050234
2020,3,M,5981.455614940021
2020,4,F,5780.277092343555
2020,4,M,6026.785675647182
2020,5,F,5682.541675953604
2020,5,M,6115.496346093098
2020,6,F,5800.690417605495
2020,6,M,6008.905806611198
2020,7,F,5817.123949715098
2020,7,M,6044.997870812957
2020,8,F,5718.535781216468
2020,8,M,6046.284023685572
2020,9,F,5759.713754337819
2020,9,M,5992.701023182321
2020,10,F,5719.528191130532
2020,10,M,5997.735461128871
2020,11,F,5751.7081030592335
2020,11,M,5945.607530768392
2020,12,F,5785.211186371427
2020,12,M,5731.677660532493
2020,13,F,5585.767899244071
2020,13,M,5613.073650187811
2020,14,F,5363.179544870086
2020,14,M,5515.387765247585
2020,15,F,5323.620304231283
2020,15,M,5430.143060842947
2020,16,F,5374.562483019542
2020,16,M,5453.872723195499
2020,17,F,5383.574436085937
2020,17,M,5473.8598694687635
2020,18,F,5602.332755529886
2020,18,M,5640.09878484507
2020,19,F,5976.092072567533
2020,19,M,6268.9991330009225
2020,20,F,6260.309768041944
2020,20,M,6611.735686435824
2020,21,F,6170.958537433186
2020,21,M,6732.740317127384
2020,22,F,6222.590542712852
2020,22,M,6730.057865133235
2020,23,F,6265.086564973706
2020,23,M,6909.0979722571465
2020,24,F,6476.372520509611
2020,24,M,7072.318048532923
2020,25,F,6749.84599763388
2020,25,M,7123.579751430915
2020,26,F,6727.983877951819
2020,26,M,7055.370281576495
2020,27,F,6799.387985446106
2020,27,M,7112.950302457672
2020,28,F,6935.255010225723
2020,28,M,7160.752438434023
2020,29,F,7136.391897559788
2020,29,M,7203.596594349254
2020,30,F,7161.344487332926
2020,30,M,7302.568674723187
2020,31,F,6990.769974296057
2020,31,M,7068.868698819265
2020,32,F,7059.735911194206
2020,32,M,6853.3409533729355
2020,33,F,6889.692828706036
2020,33,M,6907.926411980773
2020,34,F,7071.374494641345
2020,34,M,6976.53897341924
2020,35,F,6901.264616214872
2020,35,M,7077.235534925947
2020,36,F,6813.129405026907
2020,36,M,7100.254251319464
2020,37,F,6884.577501933816
2020,37,M,6981.410658946285
2020,38,F,6849.198554197989
2020,38,M,6994.334437004555
2020,39,F,6833.283711995244
2020,39,M,6809.612437752602
