year,age,sex,province,prob
2043,50,F,CA,0.9941802720157557
2043,50,M,CA,0.980494988367401
2043,51,F,CA,0.9940622903067942
2043,51,M,CA,0.983649699175684
2043,52,F,CA,0.9933463602037594
2043,52,M,CA,0.9864340754565396
2043,53,F,CA,0.9919713211736058
2043,53,M,CA,0.9887231801876882
2043,54,F,CA,0.9898766507126232
2043,54,M,CA,0.9903859979991392
2043,55,F,CA,0.9870025289552614
2043,55,M,CA,0.9912858821198952
2043,56,F,CA,0.983289916967588
2043,56,M,CA,0.9912807134993534
2043,57,F,CA,0.9786806621396984
2043,57,M,CA,0.9902226586429456
2043,58,F,CA,0.9731176460757168
2043,58,M,CA,0.9879573666860788
2043,59,F,CA,0.9665449939585428
2043,59,M,CA,0.984322362286474
2043,60,F,CA,0.9589083698407194
2043,60,M,CA,0.9791442465002596
2043,61,F,CA,0.9501553897910072
2043,61,M,CA,0.972234075161493
2043,62,F,CA,0.9402361940960996
2043,62,M,CA,0.9633798775088476
2043,63,F,CA,0.9709736463322232
2043,63,M,CA,0.97033835162675
2043,64,F,CA,0.9709736463322232
2043,64,M,CA,0.97033835162675
2043,65,F,CA,0.9709736463322232
2043,65,M,CA,0.97033835162675
2043,66,F,CA,0.9709736463322232
2043,66,M,CA,0.97033835162675
2043,67,F,CA,0.9709736463322232
2043,67,M,CA,0.97033835162675
2043,68,F,CA,0.9709736463322232
2043,68,M,CA,0.97033835162675
2043,69,F,CA,0.9709736463322232
2043,69,M,CA,0.97033835162675
2043,70,F,CA,0.9709736463322232
2043,70,M,CA,0.97033835162675
2043,71,F,CA,0.9709736463322232
2043,71,M,CA,0.97033835162675
2043,72,F,CA,0.9709736463322232
2043,72,M,CA,0.97033835162675
2043,73,F,CA,0.9709736463322232
2043,73,M,CA,0.97033835162675
2043,74,F,CA,0.9709736463322232
2043,74,M,CA,0.97033835162675
2043,75,F,CA,0.9709736463322232
2043,75,M,CA,0.97033835162675
2043,76,F,CA,0.9709736463322232
2043,76,M,CA,0.97033835162675
2043,77,F,CA,0.9709736463322232
2043,77,M,CA,0.97033835162675
2043,78,F,CA,0.9709736463322232
2043,78,M,CA,0.97033835162675
2043,79,F,CA,0.9709736463322232
2043,79,M,CA,0.97033835162675
2043,80,F,CA,0.9709736463322232
2043,80,M,CA,0.97033835162675
2043,81,F,CA,0.9709736463322232
2043,81,M,CA,0.97033835162675
2043,82,F,CA,0.9709736463322232
2043,82,M,CA,0.97033835162675
2043,83,F,CA,0.9709736463322232
2043,83,M,CA,0.97033835162675
2043,84,F,CA,0.9709736463322232
2043,84,M,CA,0.97033835162675
2043,85,F,CA,0.9709736463322232
2043,85,M,CA,0.97033835162675
2043,86,F,CA,0.9709736463322232
2043,86,M,CA,0.97033835162675
2043,87,F,CA,0.9709736463322232
2043,87,M,CA,0.97033835162675
2043,88,F,CA,0.9709736463322232
2043,88,M,CA,0.97033835162675
2043,89,F,CA,0.9709736463322232
2043,89,M,CA,0.97033835162675
2043,90,F,CA,0.9709736463322232
2043,90,M,CA,0.97033835162675
2043,91,F,CA,0.9709736463322232
2043,91,M,CA,0.97033835162675
2043,92,F,CA,0.9709736463322232
2043,92,M,CA,0.97033835162675
2043,93,F,CA,0.9709736463322232
2043,93,M,CA,0.97033835162675
2043,94,F,CA,0.9709736463322232
2043,94,M,CA,0.97033835162675
2043,95,F,CA,0.9709736463322232
2043,95,M,CA,0.97033835162675
2043,96,F,CA,0.9709736463322232
2043,96,M,CA,0.97033835162675
2043,97,F,CA,0.9709736463322232
2043,97,M,CA,0.97033835162675
2043,98,F,CA,0.9709736463322232
2043,98,M,CA,0.97033835162675
2043,99,F,CA,0.9709736463322232
2043,99,M,CA,0.97033835162675
2043,100,F,CA,0.9709736463322232
2043,100,M,CA,0.97033835162675
2043,101,F,CA,0.9709736463322232
2043,101,M,CA,0.97033835162675
2043,102,F,CA,0.9709736463322232
2043,102,M,CA,0.97033835162675
2043,103,F,CA,0.9709736463322232
2043,103,M,CA,0.97033835162675
2043,104,F,CA,0.9709736463322232
2043,104,M,CA,0.97033835162675
2043,105,F,CA,0.9709736463322232
2043,105,M,CA,0.97033835162675
2043,106,F,CA,0.9709736463322232
2043,106,M,CA,0.97033835162675
2043,107,F,CA,0.9709736463322232
2043,107,M,CA,0.97033835162675
2043,108,F,CA,0.9709736463322232
2043,108,M,CA,0.97033835162675
2043,109,F,CA,0.9709736463322232
2043,109,M,CA,0.97033835162675
2043,110,F,CA,0.9709736463322232
2043,110,M,CA,0.97033835162675
2044,4,F,CA,0.2638942492045248
2044,4,M,CA,0.084337542936371
2044,5,F,CA,0.6338250652750737
2044,5,M,CA,0.5271873159765722
2044,6,F,CA,0.8251427939756582
2044,6,M,CA,0.7643501198209359
2044,7,F,CA,0.9267420442177924
2044,7,M,CA,0.8950991572781781
2044,8,F,CA,0.98110139922413
2044,8,M,CA,0.9684842158855732
2044,9,F,CA,1.0
2044,9,M,CA,1.0
2044,10,F,CA,1.0
2044,10,M,CA,1.0
2044,11,F,CA,1.0
2044,11,M,CA,1.0
2044,12,F,CA,1.0
2044,12,M,CA,1.0
2044,13,F,CA,1.0
2044,13,M,CA,1.0
2044,14,F,CA,1.0
2044,14,M,CA,1.0
2044,15,F,CA,1.0
2044,15,M,CA,1.0
2044,16,F,CA,1.0
2044,16,M,CA,1.0
2044,17,F,CA,1.0
2044,17,M,CA,1.0
2044,18,F,CA,1.0
2044,18,M,CA,1.0
2044,19,F,CA,0.9950267325760388
2044,19,M,CA,1.0
2044,20,F,CA,0.9900265383541066
2044,20,M,CA,1.0
2044,21,F,CA,0.9854010929781624
2044,21,M,CA,1.0
2044,22,F,CA,0.9811854880743394
2044,22,M,CA,0.996488297219138
2044,23,F,CA,0.9774014081486632
2044,23,M,CA,0.99032700143884
2044,24,F,CA,0.97406155493009
2044,24,M,CA,0.9844869720214048
2044,25,F,CA,0.9711725351405758
2044,25,M,CA,0.9790074572979384
2044,26,F,CA,0.9687366836925752
2044,26,M,CA,0.9739185215982864
2044,27,F,CA,0.9667531302167685
2044,27,M,CA,0.9692431459466642
2044,28,F,CA,0.9652183195137336
2044,28,M,CA,0.9649988539145052
2044,29,F,CA,0.964126139244752
2044,29,M,CA,0.9611989963049852
2044,30,F,CA,0.963467774528278
2044,30,M,CA,0.9578537727625992
2044,31,F,CA,0.963231388682192
2044,31,M,CA,0.954971030805599
2044,32,F,CA,0.9634017154152024
2044,32,M,CA,0.9525568573890744
2044,33,F,CA,0.9639596360433051
2044,33,M,CA,0.950615961833435
2044,34,F,CA,0.9648818032924364
2044,34,M,CA,0.9491518402517076
2044,35,F,CA,0.96614035982745
2044,35,M,CA,0.9481667097122262
2044,36,F,CA,0.9677027847604376
2044,36,M,CA,0.9476612047375989
2044,37,F,CA,0.9695318857320092
2044,37,M,CA,0.9476338386451016
2044,38,F,CA,0.9715859388616132
2044,38,M,CA,0.9480802465089024
2044,39,F,CA,0.9738189651887664
2044,39,M,CA,0.9489922434326712
2044,40,F,CA,0.9761811212965302
2044,40,M,CA,0.9503567491017316
2044,41,F,CA,0.978619174393884
2044,41,M,CA,0.9521546446598388
2044,42,F,CA,0.981077028552412
2044,42,M,CA,0.9543596382843336
2044,43,F,CA,0.9834962688904644
2044,43,M,CA,0.9569372193225965
2044,44,F,CA,0.985816693719326
2044,44,M,CA,0.9598437762685832
2044,45,F,CA,0.9879768101797604
2044,45,M,CA,0.9630259411140872
2044,46,F,CA,0.9899142757480442
2044,46,M,CA,0.9664202028610424
2044,47,F,CA,0.9915662752434214
2044,47,M,CA,0.9699528084796836
2044,48,F,CA,0.992869829826296
2044,48,M,CA,0.9735399433141824
2044,49,F,CA,0.9937620403538084
2044,49,M,CA,0.9770881580261996
2044,50,F,CA,0.9941802720157557
2044,50,M,CA,0.980494988367401
2044,51,F,CA,0.9940622903067942
2044,51,M,CA,0.983649699175684
2044,52,F,CA,0.9933463602037594
2044,52,M,CA,0.9864340754565396
2044,53,F,CA,0.9919713211736058
2044,53,M,CA,0.9887231801876882
2044,54,F,CA,0.9898766507126232
2044,54,M,CA,0.9903859979991392
2044,55,F,CA,0.9870025289552614
2044,55,M,CA,0.9912858821198952
2044,56,F,CA,0.983289916967588
2044,56,M,CA,0.9912807134993534
2044,57,F,CA,0.9786806621396984
2044,57,M,CA,0.9902226586429456
2044,58,F,CA,0.9731176460757168
2044,58,M,CA,0.9879573666860788
2044,59,F,CA,0.9665449939585428
2044,59,M,CA,0.984322362286474
2044,60,F,CA,0.9589083698407194
2044,60,M,CA,0.9791442465002596
2044,61,F,CA,0.9501553897910072
2044,61,M,CA,0.972234075161493
2044,62,F,CA,0.9402361940960996
2044,62,M,CA,0.9633798775088476
2044,63,F,CA,0.9709736463322232
2044,63,M,CA,0.97033835162675
2044,64,F,CA,0.9709736463322232
2044,64,M,CA,0.97033835162675
2044,65,F,CA,0.9709736463322232
2044,65,M,CA,0.97033835162675
2044,66,F,CA,0.9709736463322232
2044,66,M,CA,0.97033835162675
2044,67,F,CA,0.9709736463322232
2044,67,M,CA,0.97033835162675
2044,68,F,CA,0.9709736463322232
2044,68,M,CA,0.97033835162675
2044,69,F,CA,0.9709736463322232
2044,69,M,CA,0.97033835162675
2044,70,F,CA,0.9709736463322232
2044,70,M,CA,0.97033835162675
2044,71,F,CA,0.9709736463322232
2044,71,M,CA,0.97033835162675
2044,72,F,CA,0.9709736463322232
2044,72,M,CA,0.97033835162675
2044,73,F,CA,0.9709736463322232
2044,73,M,CA,0.97033835162675
2044,74,F,CA,0.9709736463322232
2044,74,M,CA,0.97033835162675
2044,75,F,CA,0.9709736463322232
2044,75,M,CA,0.97033835162675
2044,76,F,CA,0.9709736463322232
2044,76,M,CA,0.97033835162675
2044,77,F,CA,0.9709736463322232
2044,77,M,CA,0.97033835162675
2044,78,F,CA,0.9709736463322232
2044,78,M,CA,0.97033835162675
2044,79,F,CA,0.9709736463322232
2044,79,M,CA,0.97033835162675
2044,80,F,CA,0.9709736463322232
2044,80,M,CA,0.97033835162675
2044,81,F,CA,0.9709736463322232
2044,81,M,CA,0.97033835162675
2044,82,F,CA,0.9709736463322232
2044,82,M,CA,0.97033835162675
2044,83,F,CA,0.9709736463322232
2044,83,M,CA,0.97033835162675
2044,84,F,CA,0.9709736463322232
2044,84,M,CA,0.97033835162675
2044,85,F,CA,0.9709736463322232
2044,85,M,CA,0.97033835162675
2044,86,F,CA,0.9709736463322232
2044,86,M,CA,0.97033835162675
2044,87,F,CA,0.9709736463322232
2044,87,M,CA,0.97033835162675
2044,88,F,CA,0.9709736463322232
2044,88,M,CA,0.97033835162675
2044,89,F,CA,0.9709736463322232
2044,89,M,CA,0.97033835162675
2044,90,F,CA,0.9709736463322232
2044,90,M,CA,0.97033835162675
2044,91,F,CA,0.9709736463322232
2044,91,M,CA,0.97033835162675
2044,92,F,CA,0.9709736463322232
2044,92,M,CA,0.97033835162675
2044,93,F,CA,0.9709736463322232
2044,93,M,CA,0.97033835162675
2044,94,F,CA,0.9709736463322232
2044,94,M,CA,0.97033835162675
2044,95,F,CA,0.9709736463322232
2044,95,M,CA,0.97033835162675
2044,96,F,CA,0.9709736463322232
2044,96,M,CA,0.97033835162675
2044,97,F,CA,0.9709736463322232
2044,97,M,CA,0.97033835162675
2044,98,F,CA,0.9709736463322232
2044,98,M,CA,0.97033835162675
2044,99,F,CA,0.9709736463322232
2044,99,M,CA,0.97033835162675
2044,100,F,CA,0.9709736463322232
2044,100,M,CA,0.97033835162675
2044,101,F,CA,0.9709736463322232
2044,101,M,CA,0.97033835162675
2044,102,F,CA,0.9709736463322232
2044,102,M,CA,0.97033835162675
2044,103,F,CA,0.9709736463322232
2044,103,M,CA,0.97033835162675
2044,104,F,CA,0.9709736463322232
2044,104,M,CA,0.97033835162675
2044,105,F,CA,0.9709736463322232
2044,105,M,CA,0.97033835162675
2044,106,F,CA,0.9709736463322232
2044,106,M,CA,0.97033835162675
2044,107,F,CA,0.9709736463322232
2044,107,M,CA,0.97033835162675
2044,108,F,CA,0.9709736463322232
2044,108,M,CA,0.97033835162675
2044,109,F,CA,0.9709736463322232
2044,109,M,CA,0.97033835162675
2044,110,F,CA,0.9709736463322232
2044,110,M,CA,0.97033835162675
2045,4,F,CA,0.2638942492045248
2045,4,M,CA,0.084337542936371
2045,5,F,CA,0.6338250652750737
2045,5,M,CA,0.5271873159765722
2045,6,F,CA,0.8251427939756582
2045,6,M,CA,0.7643501198209359
2045,7,F,CA,0.9267420442177924
2045,7,M,CA,0.8950991572781781
2045,8,F,CA,0.98110139922413
2045,8,M,CA,0.9684842158855732
2045,9,F,CA,1.0
2045,9,M,CA,1.0
2045,10,F,CA,1.0
2045,10,M,CA,1.0
2045,11,F,CA,1.0
2045,11,M,CA,1.0
2045,12,F,CA,1.0
2045,12,M,CA,1.0
2045,13,F,CA,1.0
2045,13,M,CA,1.0
2045,14,F,CA,1.0
2045,14,M,CA,1.0
2045,15,F,CA,1.0
2045,15,M,CA,1.0
2045,16,F,CA,1.0
2045,16,M,CA,1.0
2045,17,F,CA,1.0
2045,17,M,CA,1.0
2045,18,F,CA,1.0
2045,18,M,CA,1.0
2045,19,F,CA,0.9950267325760388
2045,19,M,CA,1.0
2045,20,F,CA,0.9900265383541066
2045,20,M,CA,1.0
2045,21,F,CA,0.9854010929781624
2045,21,M,CA,1.0
2045,22,F,CA,0.9811854880743394
2045,22,M,CA,0.996488297219138
2045,23,F,CA,0.9774014081486632
2045,23,M,CA,0.99032700143884
2045,24,F,CA,0.97406155493009
2045,24,M,CA,0.9844869720214048
2045,25,F,CA,0.9711725351405758
2045,25,M,CA,0.9790074572979384
2045,26,F,CA,0.9687366836925752
2045,26,M,CA,0.9739185215982864
2045,27,F,CA,0.9667531302167685
2045,27,M,CA,0.9692431459466642
2045,28,F,CA,0.9652183195137336
2045,28,M,CA,0.9649988539145052
2045,29,F,CA,0.964126139244752
2045,29,M,CA,0.9611989963049852
2045,30,F,CA,0.963467774528278
2045,30,M,CA,0.9578537727625992
2045,31,F,CA,0.963231388682192
2045,31,M,CA,0.954971030805599
2045,32,F,CA,0.9634017154152024
2045,32,M,CA,0.9525568573890744
2045,33,F,CA,0.9639596360433051
2045,33,M,CA,0.950615961833435
2045,34,F,CA,0.9648818032924364
2045,34,M,CA,0.9491518402517076
2045,35,F,CA,0.96614035982745
2045,35,M,CA,0.9481667097122262
2045,36,F,CA,0.9677027847604376
2045,36,M,CA,0.9476612047375989
2045,37,F,CA,0.9695318857320092
2045,37,M,CA,0.9476338386451016
2045,38,F,CA,0.9715859388616132
2045,38,M,CA,0.9480802465089024
2045,39,F,CA,0.9738189651887664
2045,39,M,CA,0.9489922434326712
2045,40,F,CA,0.9761811212965302
2045,40,M,CA,0.9503567491017316
2045,41,F,CA,0.978619174393884
2045,41,M,CA,0.9521546446598388
2045,42,F,CA,0.981077028552412
2045,42,M,CA,0.9543596382843336
2045,43,F,CA,0.9834962688904644
2045,43,M,CA,0.9569372193225965
2045,44,F,CA,0.985816693719326
2045,44,M,CA,0.9598437762685832
2045,45,F,CA,0.9879768101797604
2045,45,M,CA,0.9630259411140872
2045,46,F,CA,0.9899142757480442
2045,46,M,CA,0.9664202028610424
2045,47,F,CA,0.9915662752434214
2045,47,M,CA,0.9699528084796836
2045,48,F,CA,0.992869829826296
2045,48,M,CA,0.9735399433141824
2045,49,F,CA,0.9937620403538084
2045,49,M,CA,0.9770881580261996
2045,50,F,CA,0.9941802720157557
2045,50,M,CA,0.980494988367401
2045,51,F,CA,0.9940622903067942
2045,51,M,CA,0.983649699175684
2045,52,F,CA,0.9933463602037594
2045,52,M,CA,0.9864340754565396
2045,53,F,CA,0.9919713211736058
2045,53,M,CA,0.9887231801876882
2045,54,F,CA,0.9898766507126232
2045,54,M,CA,0.9903859979991392
2045,55,F,CA,0.9870025289552614
2045,55,M,CA,0.9912858821198952
2045,56,F,CA,0.983289916967588
2045,56,M,CA,0.9912807134993534
2045,57,F,CA,0.9786806621396984
2045,57,M,CA,0.9902226586429456
2045,58,F,CA,0.9731176460757168
2045,58,M,CA,0.9879573666860788
2045,59,F,CA,0.9665449939585428
2045,59,M,CA,0.984322362286474
2045,60,F,CA,0.9589083698407194
2045,60,M,CA,0.9791442465002596
2045,61,F,CA,0.9501553897910072
2045,61,M,CA,0.972234075161493
2045,62,F,CA,0.9402361940960996
2045,62,M,CA,0.9633798775088476
2045,63,F,CA,0.9709736463322232
2045,63,M,CA,0.97033835162675
2045,64,F,CA,0.9709736463322232
2045,64,M,CA,0.97033835162675
2045,65,F,CA,0.9709736463322232
2045,65,M,CA,0.97033835162675
2045,66,F,CA,0.9709736463322232
2045,66,M,CA,0.97033835162675
2045,67,F,CA,0.9709736463322232
2045,67,M,CA,0.97033835162675
2045,68,F,CA,0.9709736463322232
2045,68,M,CA,0.97033835162675
2045,69,F,CA,0.9709736463322232
2045,69,M,CA,0.97033835162675
2045,70,F,CA,0.9709736463322232
2045,70,M,CA,0.97033835162675
2045,71,F,CA,0.9709736463322232
2045,71,M,CA,0.97033835162675
2045,72,F,CA,0.9709736463322232
2045,72,M,CA,0.97033835162675
2045,73,F,CA,0.9709736463322232
2045,73,M,CA,0.97033835162675
2045,74,F,CA,0.9709736463322232
2045,74,M,CA,0.97033835162675
2045,75,F,CA,0.9709736463322232
2045,75,M,CA,0.97033835162675
2045,76,F,CA,0.9709736463322232
2045,76,M,CA,0.97033835162675
2045,77,F,CA,0.9709736463322232
2045,77,M,CA,0.97033835162675
2045,78,F,CA,0.9709736463322232
2045,78,M,CA,0.97033835162675
2045,79,F,CA,0.9709736463322232
2045,79,M,CA,0.97033835162675
2045,80,F,CA,0.9709736463322232
2045,80,M,CA,0.97033835162675
2045,81,F,CA,0.9709736463322232
2045,81,M,CA,0.97033835162675
2045,82,F,CA,0.9709736463322232
2045,82,M,CA,0.97033835162675
2045,83,F,CA,0.9709736463322232
2045,83,M,CA,0.97033835162675
2045,84,F,CA,0.9709736463322232
2045,84,M,CA,0.97033835162675
2045,85,F,CA,0.9709736463322232
2045,85,M,CA,0.97033835162675
2045,86,F,CA,0.9709736463322232
2045,86,M,CA,0.97033835162675
2045,87,F,CA,0.9709736463322232
2045,87,M,CA,0.97033835162675
2045,88,F,CA,0.9709736463322232
2045,88,M,CA,0.97033835162675
2045,89,F,CA,0.9709736463322232
2045,89,M,CA,0.97033835162675
2045,90,F,CA,0.9709736463322232
2045,90,M,CA,0.97033835162675
2045,91,F,CA,0.9709736463322232
2045,91,M,CA,0.97033835162675
2045,92,F,CA,0.9709736463322232
2045,92,M,CA,0.97033835162675
2045,93,F,CA,0.9709736463322232
2045,93,M,CA,0.97033835162675
2045,94,F,CA,0.9709736463322232
2045,94,M,CA,0.97033835162675
2045,95,F,CA,0.9709736463322232
2045,95,M,CA,0.97033835162675
2045,96,F,CA,0.9709736463322232
2045,96,M,CA,0.97033835162675
2045,97,F,CA,0.9709736463322232
2045,97,M,CA,0.97033835162675
2045,98,F,CA,0.9709736463322232
2045,98,M,CA,0.97033835162675
2045,99,F,CA,0.9709736463322232
2045,99,M,CA,0.97033835162675
2045,100,F,CA,0.9709736463322232
2045,100,M,CA,0.97033835162675
2045,101,F,CA,0.9709736463322232
2045,101,M,CA,0.97033835162675
2045,102,F,CA,0.9709736463322232
2045,102,M,CA,0.97033835162675
2045,103,F,CA,0.9709736463322232
2045,103,M,CA,0.97033835162675
2045,104,F,CA,0.9709736463322232
2045,104,M,CA,0.97033835162675
2045,105,F,CA,0.9709736463322232
2045,105,M,CA,0.97033835162675
2045,106,F,CA,0.9709736463322232
2045,106,M,CA,0.97033835162675
2045,107,F,CA,0.9709736463322232
2045,107,M,CA,0.97033835162675
2045,108,F,CA,0.9709736463322232
2045,108,M,CA,0.97033835162675
2045,109,F,CA,0.9709736463322232
2045,109,M,CA,0.97033835162675
2045,110,F,CA,0.9709736463322232
2045,110,M,CA,0.97033835162675
2046,4,F,CA,0.2638942492045248
2046,4,M,CA,0.084337542936371
2046,5,F,CA,0.6338250652750737
2046,5,M,CA,0.5271873159765722
2046,6,F,CA,0.8251427939756582
2046,6,M,CA,0.7643501198209359
2046,7,F,CA,0.9267420442177924
2046,7,M,CA,0.8950991572781781
2046,8,F,CA,0.98110139922413
2046,8,M,CA,0.9684842158855732
2046,9,F,CA,1.0
2046,9,M,CA,1.0
2046,10,F,CA,1.0
2046,10,M,CA,1.0
2046,11,F,CA,1.0
2046,11,M,CA,1.0
2046,12,F,CA,1.0
2046,12,M,CA,1.0
2046,13,F,CA,1.0
2046,13,M,CA,1.0
2046,14,F,CA,1.0
2046,14,M,CA,1.0
2046,15,F,CA,1.0
2046,15,M,CA,1.0
2046,16,F,CA,1.0
2046,16,M,CA,1.0
2046,17,F,CA,1.0
2046,17,M,CA,1.0
2046,18,F,CA,1.0
2046,18,M,CA,1.0
2046,19,F,CA,0.9950267325760388
2046,19,M,CA,1.0
2046,20,F,CA,0.9900265383541066
2046,20,M,CA,1.0
2046,21,F,CA,0.9854010929781624
2046,21,M,CA,1.0
2046,22,F,CA,0.9811854880743394
2046,22,M,CA,0.996488297219138
2046,23,F,CA,0.9774014081486632
2046,23,M,CA,0.99032700143884
2046,24,F,CA,0.97406155493009
2046,24,M,CA,0.9844869720214048
2046,25,F,CA,0.9711725351405758
2046,25,M,CA,0.9790074572979384
2046,26,F,CA,0.9687366836925752
2046,26,M,CA,0.9739185215982864
2046,27,F,CA,0.9667531302167685
2046,27,M,CA,0.9692431459466642
2046,28,F,CA,0.9652183195137336
2046,28,M,CA,0.9649988539145052
2046,29,F,CA,0.964126139244752
2046,29,M,CA,0.9611989963049852
2046,30,F,CA,0.963467774528278
2046,30,M,CA,0.9578537727625992
2046,31,F,CA,0.963231388682192
2046,31,M,CA,0.954971030805599
2046,32,F,CA,0.9634017154152024
2046,32,M,CA,0.9525568573890744
2046,33,F,CA,0.9639596360433051
2046,33,M,CA,0.950615961833435
2046,34,F,CA,0.9648818032924364
2046,34,M,CA,0.9491518402517076
2046,35,F,CA,0.96614035982745
2046,35,M,CA,0.9481667097122262
2046,36,F,CA,0.9677027847604376
2046,36,M,CA,0.9476612047375989
2046,37,F,CA,0.9695318857320092
2046,37,M,CA,0.9476338386451016
2046,38,F,CA,0.9715859388616132
2046,38,M,CA,0.9480802465089024
2046,39,F,CA,0.9738189651887664
2046,39,M,CA,0.9489922434326712
2046,40,F,CA,0.9761811212965302
2046,40,M,CA,0.9503567491017316
2046,41,F,CA,0.978619174393884
2046,41,M,CA,0.9521546446598388
2046,42,F,CA,0.981077028552412
2046,42,M,CA,0.9543596382843336
2046,43,F,CA,0.9834962688904644
2046,43,M,CA,0.9569372193225965
2046,44,F,CA,0.985816693719326
2046,44,M,CA,0.9598437762685832
2046,45,F,CA,0.9879768101797604
2046,45,M,CA,0.9630259411140872
2046,46,F,CA,0.9899142757480442
2046,46,M,CA,0.9664202028610424
2046,47,F,CA,0.9915662752434214
2046,47,M,CA,0.9699528084796836
2046,48,F,CA,0.992869829826296
2046,48,M,CA,0.9735399433141824
2046,49,F,CA,0.9937620403538084
2046,49,M,CA,0.9770881580261996
2046,50,F,CA,0.9941802720157557
2046,50,M,CA,0.980494988367401
2046,51,F,CA,0.9940622903067942
2046,51,M,CA,0.983649699175684
2046,52,F,CA,0.9933463602037594
2046,52,M,CA,0.9864340754565396
2046,53,F,CA,0.9919713211736058
2046,53,M,CA,0.9887231801876882
2046,54,F,CA,0.9898766507126232
2046,54,M,CA,0.9903859979991392
2046,55,F,CA,0.9870025289552614
2046,55,M,CA,0.9912858821198952
2046,56,F,CA,0.983289916967588
2046,56,M,CA,0.9912807134993534
2046,57,F,CA,0.9786806621396984
2046,57,M,CA,0.9902226586429456
2046,58,F,CA,0.9731176460757168
2046,58,M,CA,0.9879573666860788
2046,59,F,CA,0.9665449939585428
2046,59,M,CA,0.984322362286474
2046,60,F,CA,0.9589083698407194
2046,60,M,CA,0.9791442465002596
2046,61,F,CA,0.9501553897910072
2046,61,M,CA,0.972234075161493
2046,62,F,CA,0.9402361940960996
2046,62,M,CA,0.9633798775088476
2046,63,F,CA,0.9709736463322232
2046,63,M,CA,0.97033835162675
2046,64,F,CA,0.9709736463322232
2046,64,M,CA,0.97033835162675
2046,65,F,CA,0.9709736463322232
2046,65,M,CA,0.97033835162675
2046,66,F,CA,0.9709736463322232
2046,66,M,CA,0.97033835162675
2046,67,F,CA,0.9709736463322232
2046,67,M,CA,0.97033835162675
2046,68,F,CA,0.9709736463322232
2046,68,M,CA,0.97033835162675
2046,69,F,CA,0.9709736463322232
2046,69,M,CA,0.97033835162675
2046,70,F,CA,0.9709736463322232
2046,70,M,CA,0.97033835162675
2046,71,F,CA,0.9709736463322232
2046,71,M,CA,0.97033835162675
2046,72,F,CA,0.9709736463322232
2046,72,M,CA,0.97033835162675
2046,73,F,CA,0.9709736463322232
2046,73,M,CA,0.97033835162675
2046,74,F,CA,0.9709736463322232
2046,74,M,CA,0.97033835162675
2046,75,F,CA,0.9709736463322232
2046,75,M,CA,0.97033835162675
2046,76,F,CA,0.9709736463322232
2046,76,M,CA,0.97033835162675
2046,77,F,CA,0.9709736463322232
2046,77,M,CA,0.97033835162675
2046,78,F,CA,0.9709736463322232
2046,78,M,CA,0.97033835162675
2046,79,F,CA,0.9709736463322232
2046,79,M,CA,0.97033835162675
2046,80,F,CA,0.9709736463322232
2046,80,M,CA,0.97033835162675
2046,81,F,CA,0.9709736463322232
2046,81,M,CA,0.97033835162675
2046,82,F,CA,0.9709736463322232
2046,82,M,CA,0.97033835162675
2046,83,F,CA,0.9709736463322232
2046,83,M,CA,0.97033835162675
2046,84,F,CA,0.9709736463322232
2046,84,M,CA,0.97033835162675
2046,85,F,CA,0.9709736463322232
2046,85,M,CA,0.97033835162675
2046,86,F,CA,0.9709736463322232
2046,86,M,CA,0.97033835162675
2046,87,F,CA,0.9709736463322232
2046,87,M,CA,0.97033835162675
2046,88,F,CA,0.9709736463322232
2046,88,M,CA,0.97033835162675
2046,89,F,CA,0.9709736463322232
2046,89,M,CA,0.97033835162675
2046,90,F,CA,0.9709736463322232
2046,90,M,CA,0.97033835162675
2046,91,F,CA,0.9709736463322232
2046,91,M,CA,0.97033835162675
2046,92,F,CA,0.9709736463322232
2046,92,M,CA,0.97033835162675
2046,93,F,CA,0.9709736463322232
2046,93,M,CA,0.97033835162675
2046,94,F,CA,0.9709736463322232
2046,94,M,CA,0.97033835162675
2046,95,F,CA,0.9709736463322232
2046,95,M,CA,0.97033835162675
2046,96,F,CA,0.9709736463322232
2046,96,M,CA,0.97033835162675
2046,97,F,CA,0.9709736463322232
2046,97,M,CA,0.97033835162675
2046,98,F,CA,0.9709736463322232
2046,98,M,CA,0.97033835162675
2046,99,F,CA,0.9709736463322232
2046,99,M,CA,0.97033835162675
2046,100,F,CA,0.9709736463322232
2046,100,M,CA,0.97033835162675
2046,101,F,CA,0.9709736463322232
2046,101,M,CA,0.97033835162675
2046,102,F,CA,0.9709736463322232
2046,102,M,CA,0.97033835162675
2046,103,F,CA,0.9709736463322232
2046,103,M,CA,0.97033835162675
2046,104,F,CA,0.9709736463322232
2046,104,M,CA,0.97033835162675
2046,105,F,CA,0.9709736463322232
2046,105,M,CA,0.97033835162675
2046,106,F,CA,0.9709736463322232
2046,106,M,CA,0.97033835162675
2046,107,F,CA,0.9709736463322232
2046,107,M,CA,0.97033835162675
2046,108,F,CA,0.9709736463322232
2046,108,M,CA,0.97033835162675
2046,109,F,CA,0.9709736463322232
2046,109,M,CA,0.97033835162675
2046,110,F,CA,0.9709736463322232
2046,110,M,CA,0.97033835162675
2047,4,F,CA,0.2638942492045248
2047,4,M,CA,0.084337542936371
2047,5,F,CA,0.6338250652750737
