timepoint,age,sex,province,prob
2011-01-01 00:00:00,36,F,BC,0.9826036821400692
2011-01-01 00:00:00,36,M,BC,0.979001277192434
2011-01-01 00:00:00,37,F,BC,0.9844358701998572
2011-01-01 00:00:00,37,M,BC,0.9792849902908408
2011-01-01 00:00:00,38,F,BC,0.9861167935112536
2011-01-01 00:00:00,38,M,BC,0.9796414340049352
2011-01-01 00:00:00,39,F,BC,0.9876123436810796
2011-01-01 00:00:00,39,M,BC,0.9800932090216904
2011-01-01 00:00:00,40,F,BC,0.9888935906077376
2011-01-01 00:00:00,40,M,BC,0.9806555651942238
2011-01-01 00:00:00,41,F,BC,0.9899380053043638
2011-01-01 00:00:00,41,M,BC,0.9813361622778038
2011-01-01 00:00:00,42,F,BC,0.990730391019238
2011-01-01 00:00:00,42,M,BC,0.9821353315586098
2011-01-01 00:00:00,43,F,BC,0.9912635082076756
2011-01-01 00:00:00,43,M,BC,0.9830467085510732
2011-01-01 00:00:00,44,F,BC,0.9915384136987988
2011-01-01 00:00:00,44,M,BC,0.9840580863728682
2011-01-01 00:00:00,45,F,BC,0.991564561668812
2011-01-01 00:00:00,45,M,BC,0.9851523379576466
2011-01-01 00:00:00,46,F,BC,0.9913597332106542
2011-01-01 00:00:00,46,M,BC,0.9863082700421292
2011-01-01 00:00:00,47,F,BC,0.990949873082974
2011-01-01 00:00:00,47,M,BC,0.9875012981842796
2011-01-01 00:00:00,48,F,BC,0.9903689180361228
2011-01-01 00:00:00,48,M,BC,0.988703864578489
2011-01-01 00:00:00,49,F,BC,0.9896587024718037
2011-01-01 00:00:00,49,M,BC,0.989885554105046
2011-01-01 00:00:00,50,F,BC,0.9888690251982032
2011-01-01 00:00:00,50,M,BC,0.9910128949037093
2011-01-01 00:00:00,51,F,BC,0.9880579559088556
2011-01-01 00:00:00,51,M,BC,0.9920488552306216
2011-01-01 00:00:00,52,F,BC,0.9872924506591406
2011-01-01 00:00:00,52,M,BC,0.992952067344218
2011-01-01 00:00:00,53,F,BC,0.9866493293093428
2011-01-01 00:00:00,53,M,BC,0.9936758218490924
2011-01-01 00:00:00,54,F,BC,0.9862166400084332
2011-01-01 00:00:00,54,M,BC,0.9941668834458008
2011-01-01 00:00:00,55,F,BC,0.9860953897325716
2011-01-01 00:00:00,55,M,BC,0.9943641831481698
2011-01-01 00:00:00,56,F,BC,0.9864015476235404
2011-01-01 00:00:00,56,M,BC,0.9941974448110024
2011-01-01 00:00:00,57,F,BC,0.987268121335641
2011-01-01 00:00:00,57,M,BC,0.9935858074445038
2011-01-01 00:00:00,58,F,BC,0.988846960786521
2011-01-01 00:00:00,58,M,BC,0.9924365114574828
2011-01-01 00:00:00,59,F,BC,0.991309762062988
2011-01-01 00:00:00,59,M,BC,0.990643728831848
2011-01-01 00:00:00,60,F,BC,0.994847546753791
2011-01-01 00:00:00,60,M,BC,0.9880876364688168
2011-01-01 00:00:00,61,F,BC,0.999667725294819
2011-01-01 00:00:00,61,M,BC,0.9846338608377564
2011-01-01 00:00:00,62,F,BC,1.0
2011-01-01 00:00:00,62,M,BC,0.9801334630082832
2011-01-01 00:00:00,63,F,BC,0.9796011348599988
2011-01-01 00:00:00,63,M,BC,0.9678165873323172
2011-01-01 00:00:00,64,F,BC,0.9796011348599988
2011-01-01 00:00:00,64,M,BC,0.9678165873323172
2011-01-01 00:00:00,65,F,BC,0.9796011348599988
2011-01-01 00:00:00,65,M,BC,0.9678165873323172
2011-01-01 00:00:00,66,F,BC,0.9796011348599988
2011-01-01 00:00:00,66,M,BC,0.9678165873323172
2011-01-01 00:00:00,67,F,BC,0.9796011348599988
2011-01-01 00:00:00,67,M,BC,0.9678165873323172
2011-01-01 00:00:00,68,F,BC,0.9796011348599988
2011-01-01 00:00:00,68,M,BC,0.9678165873323172
2011-01-01 00:00:00,69,F,BC,0.9796011348599988
2011-01-01 00:00:00,69,M,BC,0.9678165873323172
2011-01-01 00:00:00,70,F,BC,0.9796011348599988
2011-01-01 00:00:00,70,M,BC,0.9678165873323172
2011-01-01 00:00:00,71,F,BC,0.9796011348599988
2011-01-01 00:00:00,71,M,BC,0.9678165873323172
2011-01-01 00:00:00,72,F,BC,0.9796011348599988
2011-01-01 00:00:00,72,M,BC,0.9678165873323172
2011-01-01 00:00:00,73,F,BC,0.9796011348599988
2011-01-01 00:00:00,73,M,BC,0.9678165873323172
2011-01-01 00:00:00,74,F,BC,0.9796011348599988
2011-01-01 00:00:00,74,M,BC,0.9678165873323172
2011-01-01 00:00:00,75,F,BC,0.9796011348599988
2011-01-01 00:00:00,75,M,BC,0.9678165873323172
2011-01-01 00:00:00,76,F,BC,0.9796011348599988
2011-01-01 00:00:00,76,M,BC,0.9678165873323172
2011-01-01 00:00:00,77,F,BC,0.9796011348599988
2011-01-01 00:00:00,77,M,BC,0.9678165873323172
2011-01-01 00:00:00,78,F,BC,0.9796011348599988
2011-01-01 00:00:00,78,M,BC,0.9678165873323172
2011-01-01 00:00:00,79,F,BC,0.9796011348599988
2011-01-01 00:00:00,79,M,BC,0.9678165873323172
2011-01-01 00:00:00,80,F,BC,0.9796011348599988
2011-01-01 00:00:00,80,M,BC,0.9678165873323172
2011-01-01 00:00:00,81,F,BC,0.9796011348599988
2011-01-01 00:00:00,81,M,BC,0.9678165873323172
2011-01-01 00:00:00,82,F,BC,0.9796011348599988
2011-01-01 00:00:00,82,M,BC,0.9678165873323172
2011-01-01 00:00:00,83,F,BC,0.9796011348599988
2011-01-01 00:00:00,83,M,BC,0.9678165873323172
2011-01-01 00:00:00,84,F,BC,0.9796011348599988
2011-01-01 00:00:00,84,M,BC,0.9678165873323172
2011-01-01 00:00:00,85,F,BC,0.9796011348599988
2011-01-01 00:00:00,85,M,BC,0.9678165873323172
2011-01-01 00:00:00,86,F,BC,0.9796011348599988
2011-01-01 00:00:00,86,M,BC,0.9678165873323172
2011-01-01 00:00:00,87,F,BC,0.9796011348599988
2011-01-01 00:00:00,87,M,BC,0.9678165873323172
2011-01-01 00:00:00,88,F,BC,0.9796011348599988
2011-01-01 00:00:00,88,M,BC,0.9678165873323172
2011-01-01 00:00:00,89,F,BC,0.9796011348599988
2011-01-01 00:00:00,89,M,BC,0.9678165873323172
2011-01-01 00:00:00,90,F,BC,0.9796011348599988
2011-01-01 00:00:00,90,M,BC,0.9678165873323172
2011-01-01 00:00:00,91,F,BC,0.9796011348599988
2011-01-01 00:00:00,91,M,BC,0.9678165873323172
2011-01-01 00:00:00,92,F,BC,0.9796011348599988
2011-01-01 00:00:00,92,M,BC,0.9678165873323172
2011-01-01 00:00:00,93,F,BC,0.9796011348599988
2011-01-01 00:00:00,93,M,BC,0.9678165873323172
2011-01-01 00:00:00,94,F,BC,0.9796011348599988
2011-01-01 00:00:00,94,M,BC,0.9678165873323172
2011-01-01 00:00:00,95,F,BC,0.9796011348599988
2011-01-01 00:00:00,95,M,BC,0.9678165873323172
2011-01-01 00:00:00,96,F,BC,0.9796011348599988
2011-01-01 00:00:00,96,M,BC,0.9678165873323172
2011-01-01 00:00:00,97,F,BC,0.9796011348599988
2011-01-01 00:00:00,97,M,BC,0.9678165873323172
2011-01-01 00:00:00,98,F,BC,0.9796011348599988
2011-01-01 00:00:00,98,M,BC,0.9678165873323172
2011-01-01 00:00:00,99,F,BC,0.9796011348599988
2011-01-01 00:00:00,99,M,BC,0.9678165873323172
2011-01-01 00:00:00,100,F,BC,0.9796011348599988
2011-01-01 00:00:00,100,M,BC,0.9678165873323172
2011-01-01 00:00:00,101,F,BC,0.9796011348599988
2011-01-01 00:00:00,101,M,BC,0.9678165873323172
2011-01-01 00:00:00,102,F,BC,0.9796011348599988
2011-01-01 00:00:00,102,M,BC,0.9678165873323172
2011-01-01 00:00:00,103,F,BC,0.9796011348599988
2011-01-01 00:00:00,103,M,BC,0.9678165873323172
2011-01-01 00:00:00,104,F,BC,0.9796011348599988
2011-01-01 00:00:00,104,M,BC,0.9678165873323172
2011-01-01 00:00:00,105,F,BC,0.9796011348599988
2011-01-01 00:00:00,105,M,BC,0.9678165873323172
2011-01-01 00:00:00,106,F,BC,0.9796011348599988
2011-01-01 00:00:00,106,M,BC,0.9678165873323172
2011-01-01 00:00:00,107,F,BC,0.9796011348599988
2011-01-01 00:00:00,107,M,BC,0.9678165873323172
2011-01-01 00:00:00,108,F,BC,0.9796011348599988
2011-01-01 00:00:00,108,M,BC,0.9678165873323172
2011-01-01 00:00:00,109,F,BC,0.9796011348599988
2011-01-01 00:00:00,109,M,BC,0.9678165873323172
2011-01-01 00:00:00,110,F,BC,0.9796011348599988
2011-01-01 00:00:00,110,M,BC,0.9678165873323172
2012-01-01 00:00:00,4,F,BC,0.6608032048749038
2012-01-01 00:00:00,4,M,BC,0.6632318721378492
2012-01-01 00:00:00,5,F,BC,0.8741079485798988
2012-01-01 00:00:00,5,M,BC,0.887121110386369
2012-01-01 00:00:00,6,F,BC,0.964758129449901
2012-01-01 00:00:00,6,M,BC,0.9752198621064436
2012-01-01 00:00:00,7,F,BC,1.0
2012-01-01 00:00:00,7,M,BC,1.0
2012-01-01 00:00:00,8,F,BC,1.0
2012-01-01 00:00:00,8,M,BC,1.0
2012-01-01 00:00:00,9,F,BC,1.0
2012-01-01 00:00:00,9,M,BC,1.0
2012-01-01 00:00:00,10,F,BC,1.0
2012-01-01 00:00:00,10,M,BC,1.0
2012-01-01 00:00:00,11,F,BC,1.0
2012-01-01 00:00:00,11,M,BC,0.9955666820239796
2012-01-01 00:00:00,12,F,BC,0.9930946420254376
2012-01-01 00:00:00,12,M,BC,0.9879540643989104
2012-01-01 00:00:00,13,F,BC,0.9860963760938876
2012-01-01 00:00:00,13,M,BC,0.9813178021718788
2012-01-01 00:00:00,14,F,BC,0.9798787058586216
2012-01-01 00:00:00,14,M,BC,0.9758705903128267
2012-01-01 00:00:00,15,F,BC,0.9745849078412786
2012-01-01 00:00:00,15,M,BC,0.9716350387269452
2012-01-01 00:00:00,16,F,BC,0.9702378996603036
2012-01-01 00:00:00,16,M,BC,0.9685383915857046
2012-01-01 00:00:00,17,F,BC,0.9667964002243444
2012-01-01 00:00:00,17,M,BC,0.966461752601064
2012-01-01 00:00:00,18,F,BC,0.9641866355142994
2012-01-01 00:00:00,18,M,BC,0.9652663236938364
2012-01-01 00:00:00,19,F,BC,0.9623207364483014
2012-01-01 00:00:00,19,M,BC,0.9648077392359238
2012-01-01 00:00:00,20,F,BC,0.9611076436421748
2012-01-01 00:00:00,20,M,BC,0.9649441275631324
2012-01-01 00:00:00,21,F,BC,0.960459615572974
2012-01-01 00:00:00,21,M,BC,0.9655408357461556
2012-01-01 00:00:00,22,F,BC,0.9602960122952482
2012-01-01 00:00:00,22,M,BC,0.966473372735708
2012-01-01 00:00:00,23,F,BC,0.9605452696439468
2012-01-01 00:00:00,23,M,BC,0.9676293928408024
2012-01-01 00:00:00,24,F,BC,0.9611455802146062
2012-01-01 00:00:00,24,M,BC,0.968910137332846
2012-01-01 00:00:00,25,F,BC,0.9620445987227042
2012-01-01 00:00:00,25,M,BC,0.9702315208910324
2012-01-01 00:00:00,26,F,BC,0.9631984038624402
2012-01-01 00:00:00,26,M,BC,0.9715249144169912
2012-01-01 00:00:00,27,F,BC,0.964569924788366
2012-01-01 00:00:00,27,M,BC,0.9727375983291576
2012-01-01 00:00:00,28,F,BC,0.9661270440104776
2012-01-01 00:00:00,28,M,BC,0.9738328222197784
2012-01-01 00:00:00,29,F,BC,0.9678405965280864
2012-01-01 00:00:00,29,M,BC,0.9747893984684062
2012-01-01 00:00:00,30,F,BC,0.9696824820076884
2012-01-01 00:00:00,30,M,BC,0.975600773479668
2012-01-01 00:00:00,31,F,BC,0.9716240844710796
2012-01-01 00:00:00,31,M,BC,0.9762735555556524
2012-01-01 00:00:00,32,F,BC,0.9736351507910262
2012-01-01 00:00:00,32,M,BC,0.9768255268009984
2012-01-01 00:00:00,33,F,BC,0.9756832195773368
2012-01-01 00:00:00,33,M,BC,0.9772832201290168
2012-01-01 00:00:00,34,F,BC,0.9777336241073538
2012-01-01 00:00:00,34,M,BC,0.9776791926292264
2012-01-01 00:00:00,35,F,BC,0.9797500268680795
2012-01-01 00:00:00,35,M,BC,0.97804916471951
2012-01-01 00:00:00,36,F,BC,0.9816953884179784
2012-01-01 00:00:00,36,M,BC,0.9784292137805556
2012-01-01 00:00:00,37,F,BC,0.9835332364260928
2012-01-01 00:00:00,37,M,BC,0.9788532075216456
2012-01-01 00:00:00,38,F,BC,0.9852290850010356
2012-01-01 00:00:00,38,M,BC,0.9793506361348268
2012-01-01 00:00:00,39,F,BC,0.9867518590871752
2012-01-01 00:00:00,39,M,BC,0.9799449571651584
2012-01-01 00:00:00,40,F,BC,0.9880752000204388
2012-01-01 00:00:00,40,M,BC,0.9806525098046632
2012-01-01 00:00:00,41,F,BC,0.9891785607076988
2012-01-01 00:00:00,41,M,BC,0.9814819945003036
2012-01-01 00:00:00,42,F,BC,0.9900480362480172
2012-01-01 00:00:00,42,M,BC,0.9824344578448
2012-01-01 00:00:00,43,F,BC,0.9906769127435388
2012-01-01 00:00:00,43,M,BC,0.9835036786691832
2012-01-01 00:00:00,44,F,BC,0.9910659495566664
2012-01-01 00:00:00,44,M,BC,0.9846768234795048
2012-01-01 00:00:00,45,F,BC,0.9912234360618388
2012-01-01 00:00:00,45,M,BC,0.9859352292803
2012-01-01 00:00:00,46,F,BC,0.9911650823128226
2012-01-01 00:00:00,46,M,BC,0.98725517801771
2012-01-01 00:00:00,47,F,BC,0.9909138145162468
2012-01-01 00:00:00,47,M,BC,0.988608545874926
2012-01-01 00:00:00,48,F,BC,0.9904995519962164
2012-01-01 00:00:00,48,M,BC,0.9899632378377328
2012-01-01 00:00:00,49,F,BC,0.9899590438571274
2012-01-01 00:00:00,49,M,BC,0.9912833485147854
2012-01-01 00:00:00,50,F,BC,0.9893358418888824
2012-01-01 00:00:00,50,M,BC,0.9925290199495044
2012-01-01 00:00:00,51,F,BC,0.988680481748084
2012-01-01 00:00:00,51,M,BC,0.99365599301173
2012-01-01 00:00:00,52,F,BC,0.9880509362991392
2012-01-01 00:00:00,52,M,BC,0.994614869126356
2012-01-01 00:00:00,53,F,BC,0.9875133909635896
2012-01-01 00:00:00,53,M,BC,0.9953501130505188
2012-01-01 00:00:00,54,F,BC,0.987143367045705
2012-01-01 00:00:00,54,M,BC,0.9957988356324876
2012-01-01 00:00:00,55,F,BC,0.9870271795373828
2012-01-01 00:00:00,55,M,BC,0.9958893991723092
2012-01-01 00:00:00,56,F,BC,0.9872636536625364
2012-01-01 00:00:00,56,M,BC,0.995539888768025
2012-01-01 00:00:00,57,F,BC,0.9879659318915028
2012-01-01 00:00:00,57,M,BC,0.9946564926742772
2012-01-01 00:00:00,58,F,BC,0.9892630750067102
2012-01-01 00:00:00,58,M,BC,0.9931318350785232
2012-01-01 00:00:00,59,F,BC,0.9913009983815968
2012-01-01 00:00:00,59,M,BC,0.9908433077084826
2012-01-01 00:00:00,60,F,BC,0.9942421029112668
2012-01-01 00:00:00,60,M,BC,0.9876514543405144
2012-01-01 00:00:00,61,F,BC,0.9982627965427128
2012-01-01 00:00:00,61,M,BC,0.9833984769179984
2012-01-01 00:00:00,62,F,BC,1.0
2012-01-01 00:00:00,62,M,BC,0.9779069565501516
2012-01-01 00:00:00,63,F,BC,0.9799129176590629
2012-01-01 00:00:00,63,M,BC,0.9707478576397311
2012-01-01 00:00:00,64,F,BC,0.9799129176590629
2012-01-01 00:00:00,64,M,BC,0.9707478576397311
2012-01-01 00:00:00,65,F,BC,0.9799129176590629
2012-01-01 00:00:00,65,M,BC,0.9707478576397311
2012-01-01 00:00:00,66,F,BC,0.9799129176590629
2012-01-01 00:00:00,66,M,BC,0.9707478576397311
2012-01-01 00:00:00,67,F,BC,0.9799129176590629
2012-01-01 00:00:00,67,M,BC,0.9707478576397311
2012-01-01 00:00:00,68,F,BC,0.9799129176590629
2012-01-01 00:00:00,68,M,BC,0.9707478576397311
2012-01-01 00:00:00,69,F,BC,0.9799129176590629
2012-01-01 00:00:00,69,M,BC,0.9707478576397311
2012-01-01 00:00:00,70,F,BC,0.9799129176590629
2012-01-01 00:00:00,70,M,BC,0.9707478576397311
2012-01-01 00:00:00,71,F,BC,0.9799129176590629
2012-01-01 00:00:00,71,M,BC,0.9707478576397311
2012-01-01 00:00:00,72,F,BC,0.9799129176590629
2012-01-01 00:00:00,72,M,BC,0.9707478576397311
2012-01-01 00:00:00,73,F,BC,0.9799129176590629
2012-01-01 00:00:00,73,M,BC,0.9707478576397311
2012-01-01 00:00:00,74,F,BC,0.9799129176590629
2012-01-01 00:00:00,74,M,BC,0.9707478576397311
2012-01-01 00:00:00,75,F,BC,0.9799129176590629
2012-01-01 00:00:00,75,M,BC,0.9707478576397311
2012-01-01 00:00:00,76,F,BC,0.9799129176590629
2012-01-01 00:00:00,76,M,BC,0.9707478576397311
2012-01-01 00:00:00,77,F,BC,0.9799129176590629
2012-01-01 00:00:00,77,M,BC,0.9707478576397311
2012-01-01 00:00:00,78,F,BC,0.9799129176590629
2012-01-01 00:00:00,78,M,BC,0.9707478576397311
2012-01-01 00:00:00,79,F,BC,0.9799129176590629
2012-01-01 00:00:00,79,M,BC,0.9707478576397311
2012-01-01 00:00:00,80,F,BC,0.9799129176590629
2012-01-01 00:00:00,80,M,BC,0.9707478576397311
2012-01-01 00:00:00,81,F,BC,0.9799129176590629
2012-01-01 00:00:00,81,M,BC,0.9707478576397311
2012-01-01 00:00:00,82,F,BC,0.9799129176590629
2012-01-01 00:00:00,82,M,BC,0.9707478576397311
2012-01-01 00:00:00,83,F,BC,0.9799129176590629
2012-01-01 00:00:00,83,M,BC,0.9707478576397311
2012-01-01 00:00:00,84,F,BC,0.9799129176590629
2012-01-01 00:00:00,84,M,BC,0.9707478576397311
2012-01-01 00:00:00,85,F,BC,0.9799129176590629
2012-01-01 00:00:00,85,M,BC,0.9707478576397311
2012-01-01 00:00:00,86,F,BC,0.9799129176590629
2012-01-01 00:00:00,86,M,BC,0.9707478576397311
2012-01-01 00:00:00,87,F,BC,0.9799129176590629
2012-01-01 00:00:00,87,M,BC,0.9707478576397311
2012-01-01 00:00:00,88,F,BC,0.9799129176590629
2012-01-01 00:00:00,88,M,BC,0.9707478576397311
2012-01-01 00:00:00,89,F,BC,0.9799129176590629
2012-01-01 00:00:00,89,M,BC,0.9707478576397311
2012-01-01 00:00:00,90,F,BC,0.9799129176590629
2012-01-01 00:00:00,90,M,BC,0.9707478576397311
2012-01-01 00:00:00,91,F,BC,0.9799129176590629
2012-01-01 00:00:00,91,M,BC,0.9707478576397311
2012-01-01 00:00:00,92,F,BC,0.9799129176590629
2012-01-01 00:00:00,92,M,BC,0.9707478576397311
2012-01-01 00:00:00,93,F,BC,0.9799129176590629
2012-01-01 00:00:00,93,M,BC,0.9707478576397311
2012-01-01 00:00:00,94,F,BC,0.9799129176590629
2012-01-01 00:00:00,94,M,BC,0.9707478576397311
2012-01-01 00:00:00,95,F,BC,0.9799129176590629
2012-01-01 00:00:00,95,M,BC,0.9707478576397311
2012-01-01 00:00:00,96,F,BC,0.9799129176590629
2012-01-01 00:00:00,96,M,BC,0.9707478576397311
2012-01-01 00:00:00,97,F,BC,0.9799129176590629
2012-01-01 00:00:00,97,M,BC,0.9707478576397311
2012-01-01 00:00:00,98,F,BC,0.9799129176590629
2012-01-01 00:00:00,98,M,BC,0.9707478576397311
2012-01-01 00:00:00,99,F,BC,0.9799129176590629
2012-01-01 00:00:00,99,M,BC,0.9707478576397311
2012-01-01 00:00:00,100,F,BC,0.9799129176590629
2012-01-01 00:00:00,100,M,BC,0.9707478576397311
2012-01-01 00:00:00,101,F,BC,0.9799129176590629
2012-01-01 00:00:00,101,M,BC,0.9707478576397311
2012-01-01 00:00:00,102,F,BC,0.9799129176590629
2012-01-01 00:00:00,102,M,BC,0.9707478576397311
2012-01-01 00:00:00,103,F,BC,0.9799129176590629
2012-01-01 00:00:00,103,M,BC,0.9707478576397311
2012-01-01 00:00:00,104,F,BC,0.9799129176590629
2012-01-01 00:00:00,104,M,BC,0.9707478576397311
2012-01-01 00:00:00,105,F,BC,0.9799129176590629
2012-01-01 00:00:00,105,M,BC,0.9707478576397311
2012-01-01 00:00:00,106,F,BC,0.9799129176590629
2012-01-01 00:00:00,106,M,BC,0.9707478576397311
2012-01-01 00:00:00,107,F,BC,0.9799129176590629
2012-01-01 00:00:00,107,M,BC,0.9707478576397311
2012-01-01 00:00:00,108,F,BC,0.9799129176590629
2012-01-01 00:00:00,108,M,BC,0.9707478576397311
2012-01-01 00:00:00,109,F,BC,0.9799129176590629
2012-01-01 00:00:00,109,M,BC,0.9707478576397311
2012-01-01 00:00:00,110,F,BC,0.9799129176590629
2012-01-01 00:00:00,110,M,BC,0.9707478576397311
2013-01-01 00:00:00,4,F,BC,0.6479619165054652
2013-01-01 00:00:00,4,M,BC,0.6418336118762386
2013-01-01 00:00:00,5,F,BC,0.8674778054675518
2013-01-01 00:00:00,5,M,BC,0.8745764239385848
2013-01-01 00:00:00,6,F,BC,0.9608017644223288
2013-01-01 00:00:00,6,M,BC,0.9675292269028496
2013-01-01 00:00:00,7,F,BC,0.9983591070794916
2013-01-01 00:00:00,7,M,BC,1.0
2013-01-01 00:00:00,8,F,BC,1.0
2013-01-01 00:00:00,8,M,BC,1.0
2013-01-01 00:00:00,9,F,BC,1.0
2013-01-01 00:00:00,9,M,BC,1.0
2013-01-01 00:00:00,10,F,BC,1.0
2013-01-01 00:00:00,10,M,BC,1.0
2013-01-01 00:00:00,11,F,BC,0.998586135378555
2013-01-01 00:00:00,11,M,BC,0.994278616423165
2013-01-01 00:00:00,12,F,BC,0.9911902374199836
2013-01-01 00:00:00,12,M,BC,0.9868886807788776
2013-01-01 00:00:00,13,F,BC,0.9842067702042216
2013-01-01 00:00:00,13,M,BC,0.9803674519018982
2013-01-01 00:00:00,14,F,BC,0.9780092369999256
2013-01-01 00:00:00,14,M,BC,0.9749598878971604
2013-01-01 00:00:00,15,F,BC,0.9727436405003036
2013-01-01 00:00:00,15,M,BC,0.9707108015884852
2013-01-01 00:00:00,16,F,BC,0.96843339114809
2013-01-01 00:00:00,16,M,BC,0.967563655290612
2013-01-01 00:00:00,17,F,BC,0.9650366116682868
2013-01-01 00:00:00,17,M,BC,0.9654120585169714
2013-01-01 00:00:00,18,F,BC,0.9624783966866846
2013-01-01 00:00:00,18,M,BC,0.9641272962831564
2013-01-01 00:00:00,19,F,BC,0.96066946579848
2013-01-01 00:00:00,19,M,BC,0.9635733958513288
2013-01-01 00:00:00,20,F,BC,0.959517175972554
2013-01-01 00:00:00,20,M,BC,0.9636155922594304
2013-01-01 00:00:00,21,F,BC,0.9589320721311024
2013-01-01 00:00:00,21,M,BC,0.9641252570683574
2013-01-01 00:00:00,22,F,BC,0.958831695165384
2013-01-01 00:00:00,22,M,BC,0.964982922401942
2013-01-01 00:00:00,23,F,BC,0.95914258974455
2013-01-01 00:00:00,23,M,BC,0.9660802727487606
2013-01-01 00:00:00,24,F,BC,0.9598010429387838
2013-01-01 00:00:00,24,M,BC,0.967321559271527
2013-01-01 00:00:00,25,F,BC,0.960752876379942
2013-01-01 00:00:00,25,M,BC,0.9686246530313704
2013-01-01 00:00:00,26,F,BC,0.9619525211814296
2013-01-01 00:00:00,26,M,BC,0.969921813553365
2013-01-01 00:00:00,27,F,BC,0.9633615742183153
2013-01-01 00:00:00,27,M,BC,0.9711601671004648
2013-01-01 00:00:00,28,F,BC,0.964947033239112
2013-01-01 00:00:00,28,M,BC,0.9723018449826224
2013-01-01 00:00:00,29,F,BC,0.9666794139195694
2013-01-01 00:00:00,29,M,BC,0.9733237164443788
2013-01-01 00:00:00,30,F,BC,0.968530949314406
2013-01-01 00:00:00,30,M,BC,0.9742166578073108
2013-01-01 00:00:00,31,F,BC,0.970474052880016
2013-01-01 00:00:00,31,M,BC,0.9749843253890396
2013-01-01 00:00:00,32,F,BC,0.9724801882550366
2013-01-01 00:00:00,32,M,BC,0.9756414394108454
2013-01-01 00:00:00,33,F,BC,0.9745192356206897
2013-01-01 00:00:00,33,M,BC,0.9762116334011526
2013-01-01 00:00:00,34,F,BC,0.9765593829040452
2013-01-01 00:00:00,34,M,BC,0.9767249710614972
2013-01-01 00:00:00,35,F,BC,0.978567509315878
2013-01-01 00:00:00,35,M,BC,0.9772152723953356
2013-01-01 00:00:00,36,F,BC,0.9805099773344768
2013-01-01 00:00:00,36,M,BC,0.9777174162080142
2013-01-01 00:00:00,37,F,BC,0.9823537136835064
2013-01-01 00:00:00,37,M,BC,0.9782647921350908
2013-01-01 00:00:00,38,F,BC,0.9840674432881492
2013-01-01 00:00:00,38,M,BC,0.9788870605290052
2013-01-01 00:00:00,39,F,BC,0.9856229423723702
2013-01-01 00:00:00,39,M,BC,0.9796083446798184
2013-01-01 00:00:00,40,F,BC,0.9869961946610094
2013-01-01 00:00:00,40,M,BC,0.980445931919453
2013-01-01 00:00:00,41,F,BC,0.9881683631536976
2013-01-01 00:00:00,41,M,BC,0.9814095052262272
2013-01-01 00:00:00,42,F,BC,0.9891265236422484
2013-01-01 00:00:00,42,M,BC,0.982500872803696
2013-01-01 00:00:00,43,F,BC,0.989864140030724
2013-01-01 00:00:00,43,M,BC,0.9837141168434698
2013-01-01 00:00:00,44,F,BC,0.9903812917746996
2013-01-01 00:00:00,44,M,BC,0.985036049506528
2013-01-01 00:00:00,45,F,BC,0.990684688089123
2013-01-01 00:00:00,45,M,BC,0.9864468467261892
2013-01-01 00:00:00,46,F,BC,0.9907875211573062
2013-01-01 00:00:00,46,M,BC,0.9879207287438057
2013-01-01 00:00:00,47,F,BC,0.9907092217405756
2013-01-01 00:00:00,47,M,BC,0.9894265680780038
2013-01-01 00:00:00,48,F,BC,0.9904751863864372
2013-01-01 00:00:00,48,M,BC,0.9909283271380108
2013-01-01 00:00:00,49,F,BC,0.9901165471424318
2013-01-01 00:00:00,49,M,BC,0.9923852545285228
2013-01-01 00:00:00,50,F,BC,0.9896700533635164
2013-01-01 00:00:00,50,M,BC,0.9937517970370118
2013-01-01 00:00:00,51,F,BC,0.9891781312949516
2013-01-01 00:00:00,51,M,BC,0.9949772098890264
2013-01-01 00:00:00,52,F,BC,0.988689180096741
2013-01-01 00:00:00,52,M,BC,0.9960048687340872
2013-01-01 00:00:00,53,F,BC,0.9882581510563686
2013-01-01 00:00:00,53,M,BC,0.996771301764236
2013-01-01 00:00:00,54,F,BC,0.9879474366067325
2013-01-01 00:00:00,54,M,BC,0.9972049691535736
2013-01-01 00:00:00,55,F,BC,0.9878280625019072
2013-01-01 00:00:00,55,M,BC,0.9972248201725192
2013-01-01 00:00:00,56,F,BC,0.9879811237750123
2013-01-01 00:00:00,56,M,BC,0.9967386568500324
2013-01-01 00:00:00,57,F,BC,0.988499326033311
2013-01-01 00:00:00,57,M,BC,0.9956413280817948
2013-01-01 00:00:00,58,F,BC,0.9894883827819984
2013-01-01 00:00:00,58,M,BC,0.9938127707310432
2013-01-01 00:00:00,59,F,BC,0.9910678764497532
2013-01-01 00:00:00,59,M,BC,0.991115905524138
2013-01-01 00:00:00,60,F,BC,0.993371026155127
2013-01-01 00:00:00,60,M,BC,0.9873943862428776
2013-01-01 00:00:00,61,F,BC,0.9965426482316124
2013-01-01 00:00:00,61,M,BC,0.9824701916661804
2013-01-01 00:00:00,62,F,BC,1.0
2013-01-01 00:00:00,62,M,BC,0.9761410419265156
2013-01-01 00:00:00,63,F,BC,0.9800168151085954
2013-01-01 00:00:00,63,M,BC,0.9735900913436912
2013-01-01 00:00:00,64,F,BC,0.9800168151085954
2013-01-01 00:00:00,64,M,BC,0.9735900913436912
2013-01-01 00:00:00,65,F,BC,0.9800168151085954
